story,Politics_0,Politics_1,Politics_2,Politics_3,Politics_pca_1d,Politics_pca_2d,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_pca_1d,Russia_pca_2d,Public services_0,Public services_1,Public services_2,Public services_3,Public services_4,Public services_5,Public services_6,Public services_pca_1d,Public services_pca_2d,Crime_0,Crime_1,Crime_2,Crime_3,Crime_4,Crime_5,Crime_pca_1d,Crime_pca_2d,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_pca_1d,Crypto/net_pca_2d,Inflation_0,Inflation_1,Inflation_2,Inflation_3,Inflation_4,Inflation_5,Inflation_6,Inflation_pca_1d,Inflation_pca_2d
000b2b9c728a45b39d4fe302df79f591206d2247,0.0010168536991278,-0.0049571193417516,0.001462354737788,-0.0054722641167683,-4.747392004501999,0.8473005605017448,0.0053613398490313,0.0013307956265954,0.0025317979526136,-0.0007561641643015,0.0040349983911586,0.000230556195465,0.0034354897775882,-0.0025297776276367,1.5855005313455206,1.825509424782768,0.0002268904229466,-0.0057773284423118,0.0004985404070581,-0.0018732809442603,0.0078326877180228,0.0007577482692235,-0.0014189516220671,-3.9327064227623123,2.5760568707426357,0.0012152255291939,0.0100296097443682,-0.0004186978421837,0.0002112936991089,0.0012754006144319,-0.0032512376802117,-1.7504986345501712,0.6986358680644377,0.0002801829951216,0.0001023567404816,-0.0001645943205222,0.03932223242024805,-0.37481130198924323,-0.0038529060442389,0.0209211336916239,-0.0124495508267174,-0.0216927857235891,0.0004399729342169,-0.0104252719356434,0.0325718139650641,1.865035045805519,7.216937461866623
02d6ece266263d1a3dd4b317ac04ff300baca34b,-0.000160234805112,0.0001629605898674,-0.0003163627837054,0.0005646477420022,0.03856222304956937,0.07771459939633875,-0.000383448580818,0.002151874727647,0.0010027121391161,-3.5626010793095503e-05,-0.0080290091213426,0.001865504272735,0.0003462356746336,0.001170284079049,-1.2861698009861147,0.9120886185189712,1.853579329487362e-05,4.926433320188008e-05,0.000396577326602,-1.5943624875312335e-05,-1.3586526312954915e-05,-0.0002868293009986,0.0001943173066293,-0.543223017022007,0.15524615770589323,-1.1143925283785272e-05,0.0002877271710608,-0.000334273928104,-4.0266769473745745e-05,0.0007677613319744,-0.0001791555478665,-0.18359118108263747,0.012661742267570983,-0.0004922022642986,4.356756983683531e-05,0.0001762489830523,0.17339928255989695,-0.02747578213069865,8.722051058332444e-05,1.1189285691394062e-05,3.5779636098171746e-05,0.000663824056117,0.0003482776856066,0.0004673084000884,-0.0005712688585502,0.08017418771342742,0.07130421695537616
06678edadd8933734990c98142907fdb107f158d,-7.832271119027053e-05,0.0001365875128796,-0.0001997159978496,-8.512483500323609e-05,-0.18874884132547085,0.046346096785231945,0.0002225564290652,0.0006779021133328,7.748671620951258e-05,-0.0004896772297215,-0.0005344957136942,-0.0005426955563866,0.0010724208382377,0.0007772108209996,-0.11116736858588762,0.049332042818090546,0.0001068273095793,0.0001205062765483,-0.0002669964797871,0.0002900067296906,-0.0002657046022387,0.0002014237393242,-0.0012952474285899,-0.5131447209145426,-0.7293789033306477,-0.0065303620004177,0.0014291674870828,0.0024460436059863,0.0202890906164908,-0.0006563907463086,0.0032528978699477,3.2797792786365463,4.749586461799325,-0.0002274870163884,-1.4367025733900516e-05,0.0006052691927285,-0.003196584235769097,0.06242491361175568,0.0013302845323314,-0.0014393827947976,0.0088181165175929,0.0002714599294026,0.0016646761885741,0.0023013774427876,-0.0015535980530106,-0.46233966405706306,-0.20347165947794682
07ef32e5eedac30fd9601e66081e37e41f6b8aa2,0.0002074251817306,-0.0005073022962049,0.0007926461640376,-0.0019652570763569,-1.3300903088735518,-0.09675627057277246,0.0012748283054305,-0.0007262178333456,0.0005684656381943,-0.0031927758619243,0.0027892424489342,-0.000458677843615,0.0012554892159051,-0.0008325162541234,0.6371863415341387,0.3578082837773233,0.0005513118703942,-2.9453966410589938e-05,1.4659337969817042e-05,2.604310365862351e-05,-0.0009782695537723,6.16063950778382e-05,0.0003581678175336,-0.19404548311047562,-0.2961295289393738,0.0026149373248101,0.0034862012144292,-0.0007096111322932,0.0044816393824729,0.0012728924107779,-9.353373429356478e-05,-0.42686713884542393,1.1694511591986856,0.0012489118228169,-0.0008321612826221,0.0048239431992102,-1.5444958483360256,1.2708192339559412,,,,,,,,,
0acfb4c3dfc4759d8dad08b528fc6c596501a745,0.0001490983240721,-0.0003691465081848,0.000760979380274,-0.0019187422622525,-1.2143784664896564,-0.16276283810617895,0.0009960912432335,-0.000697638324008,0.0004458564978361,-0.0001986211330127,0.0023598746304017,-0.0004516023061586,0.0010494617161461,-0.0007157767340942,0.41469330551235856,0.2450190532136896,0.0004137969208739,-0.0025824328370674,0.0028765219015723,-0.0037763262808525,0.0050724195121792,-0.0033873452872634,0.0001946124155358,-4.596625049199485,3.242027651208178,0.0105678581823187,0.0027681842381428,-0.0006008375398321,-0.0004060444058946,0.0003268523481623,5.7156495516680686e-05,-1.4056291546460675,0.3674866839999136,0.0009911203877046,0.0001557197433101,0.00050317976044,-0.24761982156863951,-0.32362147210314407,,,,,,,,,
0bc9930a31dd7573aef4edc74c42e42e24b024f9,-0.0004598900509856,0.000471896293204,-0.0005129150667511,0.0006739902315048,0.4336165050475015,-0.1955330047390191,0.0023603005335142,-0.0018245005836711,0.0008339638531598,-0.0004827837950859,0.0048796147026575,-0.0007813387860909,0.0023707653192134,-0.0015765475219229,1.186160589931144,0.5471534757450007,6.7143326302009e-05,0.0026213321518672,-0.0002310684972864,0.000530652608671,-0.0003506663625325,0.0005154970401326,-0.0001405631549535,0.5065282349758234,-0.4659679473078285,-0.0003669287937459,-0.0013661250707876,-4.4615661353587365e-05,0.0008268394423042,0.0009670973298313,0.0012114488633084,0.323593036349986,0.22858532916552798,-0.0018175039691463,-0.000178978787325,-0.0020165274730537,0.8029660506154266,-0.4768415398040341,0.0019902506847952,-0.000187837271076,0.0004006701270745,-3.562728470117297e-05,9.338278787933352e-05,-0.0042083744010029,-0.0161190379716244,-0.06138875642774013,-1.3513826207382436
101aac4cca5e3ca9a25e71d9c6f6223e604d2a64,0.0005006016529175,-0.0007304615591322,0.0015197960189064,-0.0037577299047624,-2.1861202896748506,-0.2154062274495417,0.0029484498646853,-0.0021433349269563,0.0015520306039528,-0.0002405278156044,0.0055645666856186,-0.000835348018971,0.0023716937599754,-0.001679977206705,1.3933485048472447,0.7239768634347526,0.0001842894717673,-0.0002379731295775,-8.11657113790757e-06,-0.000240606956958,-2.0553933584315623e-05,-0.0001532246597701,7.930907726973321e-05,-0.5174438224300515,0.036768516093699896,0.0086614045924874,0.001703932011897,-0.0066685489441297,0.0026721738489612,-0.009960002380224,-0.0008239403679608,-0.8237158431351889,-3.2556584791953163,0.0005631580590227,0.0012425747087185,-8.522915600928105e-05,0.5280860317523725,-0.46347789269784345,,,,,,,,,
1091d377b5002a39fe1285ddefca102ac42d417c,0.0005627417256038,-0.0006388296457966,0.0006078768468437,-0.0018558753466317,-1.51705710993236,0.34310154299043666,0.0018865223777403,-0.0008756010615771,0.0004963110860133,-0.0001890979132164,0.0024867018098612,-0.000424411408646,0.002332363920026,-0.0007108851016349,0.7243990338289377,0.5098755731968544,,,,,,,,,,0.0029912267183118,0.0055741214198095,-0.0004119649608484,-8.470668967697215e-05,0.0007465347545949,0.0037419924632658,-0.3937317953600286,0.3745928198191273,,,,,,,,,,,,,,
130392156f3bbedd2f374691bed54d0f6b7b3b73,2.8478866264985865e-05,-8.781622556358676e-05,0.0001967918236682,-0.0007225624745288,-0.6022209297405495,-0.009849263967398358,,,,,,,,,,,0.0003342609451049,-0.0001918135207985,-0.0001285244640146,0.0008166704689283,0.0002399239800187,5.579376133042763e-05,0.0002110157825547,-0.19007547600284158,0.3042475839788924,0.0002040346183308,0.0020454871401635,-0.0007317841367858,0.0001621676793974,0.0006516965287391,-0.0005543640939483,-0.4619673753459344,-0.014867829660339064,0.0002098154696432,-9.414296421862991e-05,0.0007305240343238,-0.18979772720510124,-0.010081043061734124,,,,,,,,,
153abf025b6094e3d566cb7f82e6bb4d75b8e716,0.0003632001839351,-0.0007955006796516,0.0020089679706241,-0.0052985454426663,-2.5989484558834777,-0.677740373879215,-0.0009965695353675,0.0012317637775067,1.4881317617175625e-05,-0.0001726362369537,-0.0021358362545609,-0.0004359700737459,-0.0005836827488043,0.0011460832576911,-0.6983341974801834,-0.26031671106301557,-0.0002603547870489,-0.0018741028506736,0.0008548208105585,-0.001834847212396,0.0006191005452945,-3.933124812828537e-05,-0.0008659005633142,-1.9372513760340333,-0.3287123797150766,0.0013480284438677,0.002179407959609,-0.00038737826531,0.0006451071135134,0.0010456448083372,0.0010892901643295,-0.2767597792949477,0.3387979107884163,,,,,,,,,,,,,,
1652ce5aa9c26e6c5971593d043bebe4be435a77,-7.160259572612175e-05,0.0001135167922373,2.159395410812471e-05,-0.0003134233035207,-0.3162853537698886,-0.03905646476155406,-0.000799371114445,0.0027917841250868,0.0007647604650838,-0.000571823645959,-0.0036360153460932,-0.0006218107148595,-0.0001978780977894,0.0025185584202459,-0.8697657563024346,-0.09828725637517,0.0003667304737012,9.204716319744996e-05,-0.0001016370616092,9.886536916159372e-05,-0.0004900438412981,6.39274000002743e-06,1.4324091131251436e-05,-0.26803786311496214,-0.20934840931465915,0.0008367991409705,0.0055384192868202,-0.0004925868618807,2.6304232985219222e-05,0.0008336875301673,-0.0009908540414134,-0.9191161973849009,0.29510033607672875,-0.0006175803672176,-0.0003299605024518,0.0003580076274865,-0.011910184727082083,0.08923386061661757,,,,,,,,,
187ac94f9426b96129c213cd33824ffac6c0c570,6.910874186679444e-05,-0.0001372794291877,0.0003735326029938,-0.0008156182735529,-0.7202789033295353,-0.0271579673118115,0.006796651613046,-0.0030882163774268,0.0018896300467478,-0.0003747073828296,0.008613382371659,0.0011872996015028,0.003641490781015,-0.0026393624045454,2.219028865114869,1.690732131975591,4.654529938562123e-05,-0.0002053714769007,0.0001368257918949,-0.0001258252859683,0.0006069982750612,-3.6898195111286175e-05,-0.0001565095898227,-0.6810163083944667,0.18332400402428708,0.0018586348057644,0.0048644371484785,-0.0003993911997849,0.0038431736871188,0.0019771293085685,0.001607079605449,-0.3161121630717288,1.3140976199356074,0.0035049986525743,-0.0006384562716965,-0.0007715964927026,-1.1602659280384335,-1.48260898823755,,,,,,,,,
195c9a06c602b83399898b419c7767da6aff326b,6.94595104662114e-05,-0.0001854765481904,0.0004462254159736,-0.0015707647438252,-0.918962575073726,-0.13360723266081437,,,,,,,,,,,,,,,,,,,,0.0017806408232508,-0.0013269319289386,-0.0001357183535022,0.0027678578342905,0.0009115818949064,-0.0079948308782565,-1.1107583709111355,0.7053298987741756,,,,,,,,,,,,,,
1960dab6c101817c84deb9587b0dce085d18f0d9,3.6066512638565024e-05,-0.0002283959065549,0.0003924731176278,-0.0008919106923637,-0.7641504672374253,-0.05833040769375868,1.8299965864923545e-05,0.0009941608674626,0.0002096168800462,-0.000344219213286,-0.0007739675405618,-0.0006440208352882,0.0001487187026111,0.0013143381644382,-0.30554336492926365,-0.1533792981624085,3.4114986256892424e-05,8.639750066912568e-06,-9.6237733217408e-05,-2.9121982494755916e-05,6.541379360201684e-05,2.542926273597343e-05,1.53961661947628e-05,-0.35071752278529883,-0.011357926606516704,-0.0010012721593933,0.0019226903314213,-0.0012874869757506,0.001157040179532,0.0010338948781264,0.0007210401498994,-0.18146700331362553,-0.022456287524144945,,,,,,,,,,,,,,
1980096d0e12d75537f127a773f0db3c1553bd88,0.0061665050955631,-0.0002121850798183,0.0008623767299776,-0.0024332430358012,-4.745632162056971,5.578139365760074,0.0005104130077472,0.0003155727712635,0.0005910021319156,-0.0005113450170432,0.0006469736135037,-0.0005370960158383,0.0007860273117467,-0.0001214522917053,0.10923776600914831,0.21261664919668644,0.0023291873267661,-0.0095526918330238,0.002647708228114,-0.0065186134680459,0.003345117877594,-0.0040685511573878,0.001473214483738,-6.400653587206465,3.264464729151841,0.002317670631988,0.0554537413764197,-0.0008796770747256,-0.0045258007478353,0.0071513619963684,-0.0027329381169489,-7.297351394642273,3.022007155098312,0.0006320675866925,0.0018065740843307,0.0020336332419124,0.4444823268879136,0.29837703132596477,-7.892887347032661e-05,-0.0038410787764652,0.0051914463873225,0.0143393025269022,0.0001350914736997,0.0008266412725942,0.0234947002084291,-0.609627733412114,0.7330084906613583
1cc9eeff1eb07c9116034d893234288015576caa,5.164152869554189e-05,-0.0001633411213661,0.0008204857765452,-0.0008116697180202,-0.8553421152768462,-0.17622713338167426,0.0022064350773633,-0.001637709822952,0.0006502983607577,-0.0001465952345577,0.0039873955307844,-0.000690264083163,0.0017173708533591,-0.001268304515992,0.9704257600932272,0.394969173724078,7.923902606652703e-05,-0.0001442962298331,-1.2650317069810736e-05,-4.1135692335563315e-05,-0.0001351695477321,0.000296353395827,0.0001498018054024,-0.3043132610760035,-0.14162329057158893,0.0023358956377277,0.0017186910586009,-8.110024463987148e-05,0.0033515277267677,0.0006591573186466,-0.0001177098784416,-0.17180617828159797,0.9667067270281754,,,,,,-0.0005921437578545,0.0009662085980387,-0.0015212526075876,0.0003285127279316,0.0004297716711337,0.0034773006893384,-0.0004136288242664,0.3239958557829037,0.05614899089469986
1d734d123562c35186980a6ad4da26374d22041c,0.00045064977561,-0.0018171407078219,0.0030996814940432,-0.0070218750985783,-3.7958883874065195,-0.9575977398926562,0.002076254980023,-0.0012491548746421,0.0014334294160723,-0.0002685313739603,0.0034201601012515,-0.0005533999137767,0.0017132116573632,-0.0010926195129391,0.8714447282547992,0.630923092338977,-0.0003347737850253,-0.008863518150403,0.00156060364293,-0.0082456525359201,0.0003753316376534,-0.0016490192935015,0.0057361414505851,-3.4358492279993,2.2199818743796014,0.0016544927503579,0.0084705542623231,-0.000863234782535,0.0016167201630617,0.0014323247459214,-0.0014037176846558,-1.3193449503596115,0.7754473903706405,0.0033916413022392,0.0002026609693485,-0.0010530743428746,-0.6511218079064631,-1.586204096561639,-0.0022540422456032,0.0084347179405278,-0.0081812265372577,0.0005175273835927,0.006154037174216,0.0095017035442718,-0.000329807169066,1.014845804631818,-0.5010591883807696
1eeb45cd68a3029dd3f90969a8ed5a4645daf8dc,0.0007169297711081,-0.002600548586701,0.0040218048738625,-0.0087060194145349,-4.928507814344344,-1.0490892763013324,0.0037492163899715,-0.0022522396306519,0.001479494249417,-0.0002486034742817,0.0063271444386277,-0.0006558730568785,0.0026996603351016,-0.002472623384022,1.6723602336495658,0.915871530257812,0.0001115033748667,-0.0004027319113343,6.093600324734595e-05,-0.0001950699534119,0.000248145235453,-5.4945804216527286e-05,7.748855570147443e-05,-0.5868383693560517,0.127419612663542,0.0148698163739667,0.0025103553436941,-0.0003574539692254,0.0009748498832195,0.0008590582488497,0.0004350954711968,-1.6195062379518081,1.0156004243736811,0.000227918738855,-6.0609938509408435e-05,-0.0002045398895665,-0.022401748216162233,-0.36963273195736845,-0.0010018485385789,0.0049750652062011,-0.0180399214053049,0.0019894434214956,-0.0012301542724623,-0.0035970551865627,0.0021461847843206,1.1641813464294462,0.6275532791872569
23fb4053215aa61760c3ff69413f62a8fb108167,-4.295455950748888e-05,-1.2350490051879685e-05,-1.5109457835336948e-05,-0.0001861179272273,-0.3531791132401615,0.03824803033665188,,,,,,,,,,,1.7630239573214334e-05,1.9277279560091804e-05,0.0004118995507406,-0.0012816047280165,0.0008574229962827,-0.0011774528723862,-0.0017932760735427,-1.7981159177154167,-0.13564995129285892,-0.0001820636761832,0.0001160475262899,-0.0003759396952846,3.401454008649871e-05,0.0004193555457681,0.0004021009619079,-0.025015339145992983,-0.06696741793477308,,,,,,,,,,,,,,
2702318a74b8a5074baf709195e1373a256f36a0,-0.0014890381527446,0.0078202877160813,-0.0030111836765129,0.0065921310677802,6.343217024009542,-1.0119241947500555,-0.0017545063686697,0.0019971863024112,-0.0003230711334496,-0.0004787684713204,-0.0035160060604972,-0.0005200596599245,-0.0010352305091648,0.0030875170857265,-1.1886997590444235,-0.6464556442078678,7.411754956227292e-05,0.0011392858638851,-0.00068736755544,0.0045700515300056,0.0002534652474315,0.0004694212342385,4.2300811154305507e-05,1.3040968716515295,0.5848079626624029,-0.0006926897033506,-0.0015769265814694,-5.390335433023974e-05,-0.000561414511694,-0.0025328825019415,0.0009055810462562,0.5770096569365638,-0.6917146605932964,-0.0001515380443328,-0.0001440708798715,-0.0009435570925562,0.1662445394471251,-0.5396258446200087,0.0393492290967587,-0.0381311270037769,0.0185855076333766,-0.0043997342384202,0.0020533902549262,0.0036326690483688,0.0472140404963744,-5.768626435569507,7.119803756373351
281dd261706deb33b845fcb1378ffe5cb681279e,0.0041921970140113,-0.0012600625632641,0.0025744521534973,-0.0062657394574174,-5.384958843950914,2.8433026929828693,,,,,,,,,,,-1.2246462634214264e-05,-0.0015638551728711,-0.0001907352968979,-0.0002816449548794,0.0010213653668378,0.0098428677942101,-0.0028204331395954,0.08702200135657313,-4.559235599336114,0.0025145658552152,0.0060892686170612,-0.0006775756939011,0.0028354602768505,0.0025934610778038,6.129093917141282e-05,-0.9323858240874263,1.2066840307835978,,,,,,-0.0196928187478973,0.003450218802869,-0.0084629193648299,0.0011792850096347,-0.0063619901351162,-0.0023941944740819,-0.0022722025827865,2.106658617078295,-0.2927946864220559
2ab3010f9b8a02ccd27ff774f25ddc6adb97b064,2.5551988196082993e-05,-9.34370619558993e-05,0.0002840578449862,-0.0011960475770684,-0.726254255780968,-0.09683962095221538,,,,,,,,,,,3.712188084972931e-05,-0.0001854533637161,0.0001840697745872,-2.1054463931772185e-05,9.189048378975898e-05,1.4064579295817063e-05,-2.1488390782359226e-05,-0.5330067392953464,0.0025482734146427205,0.0003972811702236,0.0077125348719896,0.0009330911794156,0.0020286509394011,0.0006398124296473,-0.0018497117171961,-0.7909423745050582,1.3155855060128012,,,,,,,,,,,,,,
2c34473730e2c6a8fab22fc7ba5116f2db54b85f,-1.1332949060409877e-06,-0.0001153032240385,0.0002964777989546,-0.0011380834831954,-0.7127144889933605,-0.11561262788197457,0.0032252126777393,-0.0020123992792113,0.0013489112570656,-0.0004308984648299,0.0059075479190518,-0.0008755907998481,0.0025048531225005,-0.0020085403136778,1.5113657871689328,0.7382259422858636,0.001296733454659,0.0004915987263818,-0.0001522880115848,0.0003044197572943,-0.0001838928392575,0.000120598572782,-0.0003207516393241,-0.4054119013524163,-0.1563554050618893,0.0009371283921134,0.0032725594268457,-0.0003766061744724,0.000799827703672,0.0008331709165209,-0.000412535042377,-0.5331963242411314,0.3810082671041998,,,,,,-0.0019273038774597,0.0017869896572113,-0.0041528481352128,0.0032064871659422,0.0003680062963605,0.0004109030121011,0.0014471330464905,0.450119058331844,-0.0823393803554325
2d252b04fd0a9f9ce2469373168862fa474e4cd1,-0.0002699841950405,0.0018916023603499,-0.0008328837973722,0.0019608700495756,1.3319667127374326,-0.006720488850871642,,,,,,,,,,,-2.8398081314001605e-05,0.0003398986939745,-0.0001928903770081,0.000413179080911,-0.0001879853420485,0.0002725926650201,-0.0001292237062272,-0.07807055847396704,-0.23287263173088604,-0.0015895086671387,-0.0135558445298237,0.001131412653194,-0.0079845134729745,-0.0006729259716233,0.0068065295444894,2.023480062206265,-2.123354652506541,-0.0001436211057647,-0.0001235123788621,0.0009048568144696,-0.1327596962631671,0.15588140495648972,,,,,,,,,
2db8922bd4161bc7bd62506e76ff5be0df0dc16c,6.544507538515842e-05,-0.0002126944772154,0.0004865128609109,-0.0012262077936729,-0.8705838136479265,-0.10256686094267026,,,,,,,,,,,0.0048358132650668,-0.0005977460828233,3.379111046703307e-05,-0.0007448640325061,-6.236017796207023e-05,5.442533065991452e-05,6.244366567741369e-05,-1.4864868688119375,0.2808197863314174,0.001153329242635,0.0037715657398393,-0.0004979953562081,0.0004117116707627,0.0005736432106781,-0.0008503781512173,-0.6945853762677644,0.24728668240532703,,,,,,,,,,,,,,
