story,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Politics_17,Politics_18,Politics_19,Politics_20,Politics_21,Politics_22,Politics_23,Politics_24,Politics_25,Politics_26,Politics_27,Politics_28,Politics_29,Politics_30,Politics_31,Politics_32,Politics_33,Politics_34,Politics_35,Politics_36,Politics_37,Politics_38,Politics_39,Politics_pca_1d,Politics_pca_2d,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10,Russia_11,Russia_12,Russia_13,Russia_14,Russia_15,Russia_16,Russia_17,Russia_18,Russia_19,Russia_20,Russia_21,Russia_22,Russia_23,Russia_pca_1d,Russia_pca_2d,Public services_0,Public services_1,Public services_pca_1d,Public services_pca_2d,Crime_0,Crime_pca_1d,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Crypto/net_6,Crypto/net_7,Crypto/net_8,Crypto/net_9,Crypto/net_10,Crypto/net_11,Crypto/net_12,Crypto/net_13,Crypto/net_14,Crypto/net_pca_1d,Crypto/net_pca_2d,Inflation_0,Inflation_pca_1d
electomania,0.0003244889670857,0.0006705141530033,0.0007088682202812,-0.0011469039016432,0.0020745009692695,-0.0007674774126887,-0.0017925124403798,-0.0022029058958196,0.0008744642395503,0.0010950001831403,0.0061097899348425,-0.0019537038671365,3.652419745656804e-05,0.0031147770933349,-0.0016192778023224,0.0005888637922669,-0.00087277801438,0.0005475750476777,0.0007966017641525,-0.0009056940643042,0.0006347931585853,-0.0005779449962509,0.000931254466644,-0.0007694499200717,-0.0027170285083736,0.0004459751510554,0.0027989303975369,-0.0007371914297583,-5.3171409441802805e-06,0.0003757544979087,0.0011017478544513,-0.0013881574239579,-0.0018143820142087,0.0011674371802394,0.0027423805443835,-0.0010218923727329,-0.0026908055843093,-0.0003232498539048,0.004749949977143,-0.0018100073201812,1.3711868316063776,2.67979017954766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elplural,0.0079782158601437,-0.0054386429598036,0.0034223331014084,-0.0019635607303761,0.0019991601664367,-0.002456085161289,-0.0034126375769412,0.0020513770201218,-0.0036290352549929,0.0005500882699596,0.0016286042652354,0.0002247090362941,-0.0001107603522817,0.0018350016694163,-0.0009872932983056,0.0022551804987136,-0.0024404256913917,0.0008986560700769,0.0012790233352906,-0.0018147249763839,0.000940839955513,-0.0012384164535849,0.0028257085296721,-0.0004594580123167,-0.0010905471028765,0.000730599505404,0.0014620513981135,-0.0018200894747898,-0.0007252421292185,0.0005617855701135,0.0013605171292639,-0.0013693809843521,-0.0003767133987315,-0.0010145075169884,0.0012335533565931,-0.0013825040799421,-0.0011811169928777,-0.0016685376119871,0.0014381693169775,0.0010580482140762,-2.780388343268192,0.44832909204146654,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0113966288728787,0.0106740923677445,0.8744793022099452,0.4357890367916116,,,,,,,,,,,,,,,,,,,,,
elsaltodiario,0.0039777079644299,-0.0048242398127347,0.0031999137702743,-0.0032628297009465,0.0003627972100277,-0.003165322556899,-0.0028890222756557,0.0025133968994548,-0.005416410081586,-0.0008849687901278,0.0010217644806446,7.22757195636475e-05,-0.0014194155381077,0.0025374609378727,-0.0001945499967116,0.0031946644423918,-0.0024417361677284,0.0021510816142901,0.0019809678460509,-0.0029365656633326,0.0013964858802364,-0.0020010576584794,0.0033424099735963,-0.0018266184654128,-0.0013172727927479,0.0013373597126914,0.0007030927978153,-0.0022127740748166,0.0020456836878216,0.0002450249329146,0.0002198282515507,0.0005034138828536,-0.0038514003316485,-0.001847340339499,0.000880401576382,-0.0013316738379299,-0.0028838055532457,-0.0032753788239783,0.0014440776927081,0.0021432083095646,-4.459163437961315,0.41440841104949094,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0093073136032164,0.0087005190968148,0.4594874383994501,0.48275443238498356,,,,,,,,,,,,,,,,,,,,,
infolibre,0.0072942071960149,-0.0046467693774514,0.0036472715441779,-0.0027986682961129,0.0021118657064108,-0.0024526219250931,-0.0034405991760673,0.0023587876849445,-0.0019497793071006,0.001268265815039,0.0016701937873748,0.0009785498206219,0.0001995567589893,0.0018562755563569,-0.0003185631014732,0.0013204294752797,-0.0016535047884662,0.0006849284825759,0.0015150179841835,-0.001993132051701,0.0006301722841422,-0.0014630116960858,0.0012686199935447,-0.0002086020274381,-0.0008110341206159,0.0007984875869264,0.0008727744535578,-0.0020934312941493,-0.0003985069499084,0.000340781280623,0.0009164193953208,-0.0005371801944757,-0.0005327377545737,-0.0002092147683787,0.0026182425243662,-0.0013768475197603,-0.0012682519200845,-0.0008332565242163,0.0014796095845109,0.0008961174853535,-2.177856633219804,0.47519300172730405,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016803894126306,0.0021972267313546,0.6818937744729953,-0.9523678217128457,,,,,,,,,,,,,,,,,,,,,
maldita,0.0033268026713451,-0.0024104441967784,0.0003304070748297,0.0004725996443699,-0.0042601207164752,-0.0006194992869207,-0.0008265276989692,0.0002651957737623,-0.0004224533098604,0.0003736932291636,0.0043339742257322,-0.0053838661283581,0.0022093441931281,0.000778404796902,-0.0003944811552244,0.0006279852986689,-0.000834793597075,0.0005182502508896,0.000733186465039,-0.0008154744563107,0.0005798518820983,-0.0005098561669115,0.0007295571632178,-0.0005660848662366,-0.0006190760721448,0.0005488806834643,-0.0025417594343363,-0.0017612690296362,-1.1555315697595134e-05,0.0007524670805193,0.0026643892154238,-0.0040607205007289,-0.0074595919493374,0.0014357575681198,0.0113265803040574,0.0002322512272682,0.0039898920739094,0.0028632094373428,0.0009457804003955,0.001169066053856,1.7787164573514067,4.08464729754535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
niusdiario,0.002998384708891,-0.0037349082554722,0.0008135246250352,-0.0026791442117979,0.0027593255304142,0.0018833682772655,-0.0015514744488067,0.0005603999915685,-0.0008097680351601,0.0006477163871706,0.0064914803250285,0.0013528327311582,-0.0006135588274289,0.0006204478678722,-0.0003329751197607,-0.0008280247629016,-0.0011084740103275,0.0006835691003924,0.0025668491556886,-0.0016633198857471,0.0049621398647709,0.0003616079783503,0.0004248517272447,-0.0003321704424856,0.00105760487988,0.0006264416030821,0.0008062924243713,-0.0008084778779199,-1.2373252301675567e-05,0.0003168182575676,-4.0077996434621395e-05,-0.0038797732991649,0.0008209786376646,-0.0006360996643481,0.0006850787456143,-0.0008572641702865,-0.0021524372895659,0.0011285915795262,0.0006984984819981,0.0008461509742992,1.5604698386574276,-0.03608222577795898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
theobjective,0.0020966071948439,0.0024823759169476,0.0002435913352359,0.0058180258306445,0.0053627925267026,9.663169673788594e-05,-0.0003740693140143,-0.0037873601088365,0.0092154482379418,0.0035745001733207,0.0100070781370878,0.0021763035346915,-0.0027672699450458,0.000232993357648,-0.000111591895214,0.0003503765770276,-0.0002042312037743,-0.0018836588844724,0.0031017041384027,-0.000892977072661,0.0027378652747485,0.000124092629796,0.0026848678800744,0.0001285008798379,-5.822248241918286e-05,-1.0489168347081744e-05,0.0032993757696614,0.0019677135128246,0.0018554311937779,-0.0022359447118285,0.0023789461439274,-0.0077999468816098,0.0031497806687043,-0.0009149576894844,-0.0074720602733172,-0.0058351264593827,0.0023500297237319,-0.0030255260554005,0.0002806945961076,-9.610761060583652e-05,7.549807689616028,-1.925997353650594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vilaweb,0.0003506744320116,-0.0002711415696142,0.002889664633916,-0.0011247519124896,0.0027584245346703,-0.00111347433186,-0.0026482259707542,0.0033605735280176,-0.0028083911884399,-0.0005749223896384,0.0024687187129011,0.003569611124707,-0.0023781917705286,0.000414505813683,-0.0002405806831593,0.0037879514673368,-0.0071909491782802,-0.0012759030390402,0.0001137656514338,-0.0002412219988772,0.0002011724984758,-0.0001947204739321,0.0003591373042791,-0.000295605346884,-0.0003281764054685,0.0003707481449759,0.0002567132751427,-0.0005010612453098,-5.0329054015636635e-05,0.0002303930210025,0.0003112598964011,-7.523506059301031e-05,-0.0002026142699817,-0.0001289495791287,-0.0035074615739691,7.53814358409456e-05,-0.0040531568401347,0.0015854232246307,0.0007000212373269,0.0020790062474574,-0.6068750105485614,0.7512445583852888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctxt,0.0056936736067285,-0.0057204603356469,0.0029462965760982,-0.0030528946741882,0.0033051717032808,-0.0043433894216357,-0.0057728674502986,0.0036235891992019,-0.0028301613230902,0.0023115026437658,0.000159778526935,0.0012237196165714,-0.0016629308054408,0.0017985779035913,-0.0009701995774581,0.0021631728200089,-0.0033255604608035,0.0011369394790709,0.0036020688526235,-0.0039815957600808,0.0006494582789158,-0.0009320789957447,0.001700614183304,-0.0013735207826863,-0.0036970350303081,0.0021864855187851,0.0006036329322663,-0.0014131574654984,-0.0004768653573195,0.000415597400436,0.0014383001134977,0.0001571166565267,-0.001314395257235,-0.0018398268440586,0.0008899506012279,-0.0027926093879164,-0.0009706935841966,-0.002177756131776,0.0009316344717158,0.0020141700313529,-5.069462910216085,-0.45560911920047004,0.0118241218838367,0.0354694930413058,-0.0107833688419728,0.0057830725897939,-0.0114520095023975,0.0157712896284474,-0.0063491034286407,0.011565634894963,0.0004983404716063,-0.0049278274620692,0.0059858197140967,-0.0002501365995835,0.0266994834781061,-0.0108134869589009,0.0146134571107077,-0.0086917837191498,0.0139210847031917,-0.0103960266849733,-0.0065016858248841,-0.023820866469843,-0.0013794023020049,-0.0022335187862981,0.0026485784138976,-0.0141664459804204,2.7974528755208605,1.4418014474524352,,,,,,,,,,,,,,,,,,,,,,,,,
diario16,0.0077901955348788,-0.0034876082399898,0.0035717133072578,-0.0031968362585166,0.002031385488683,-0.0050519320413713,-0.0041625140888211,0.0022611274995461,-0.0018444736164601,-6.886241856483085e-05,0.0021474540270574,0.0003741662578723,-0.0012744201415284,0.0018739107945609,-0.00302734952433,0.0010116146079495,-0.002580489534833,0.0016234577015811,0.0030819736630995,-0.0037516761983707,0.0002761984905714,-0.0006578329976873,0.0054199844319558,-0.000177623979226,-0.002406615754661,0.0006829703167566,0.0018805412790356,-0.0038646555718888,-0.0002690540213494,0.0017761682149086,0.0032999252735619,0.0006831779218423,-0.0019583552730517,-0.0019947322708325,0.0006801078480003,-0.0017283059103817,-0.0007675935148425,-0.0008262215113741,0.0006844462305812,0.0012149802027003,-4.549852855188532,0.2943033107572261,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0197589476810614,0.0102271739408129,1.7572829105245027,-0.5303546798774271,,,,,,,,,,,,,,,,,,,,,
efe,-0.0005641729793192,-0.0016481930457693,0.0024779560544509,-0.0043740189058703,-0.0004972779723342,-0.0007964377153208,-0.0012732659836493,0.0005164788046163,-0.0011503941451702,0.0026539245110229,0.0047442044573416,0.0022243409131937,-0.0038668099862047,0.0003136595334194,-0.0001937745246266,0.0004942541994869,-0.0032960253882403,-8.904953488764407e-05,0.0008990998596611,-0.0038971785754526,0.0026449447911368,-0.0022465702433684,0.0005187333896644,-0.0027286821865489,0.0001644828061463,-0.0024170254730197,0.0035159630439186,-0.0032398702955536,-0.0001871132341248,-0.0035864652227734,-0.0011400414633812,-0.0056871890419707,0.0019125361024198,-0.0009010103347858,-0.0023185778189286,-0.000682841038944,-0.0009152284319293,-0.0033087132328217,5.338526699707677e-05,7.849760671549779e-05,1.411030223991116,-3.4863613426037072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elcomercio,0.0006236093336134,-0.0014342654096138,0.0005688081411756,-0.0006763980760236,0.0004186900562672,0.0013506610806503,-0.0004159391391047,-0.001345663534051,-0.001107902096529,0.000594147583463,0.00119724582406,0.0004907919046855,-0.0004698732996647,0.0015055972971821,-0.002549233237719,0.0006946351510057,-0.0015716876756475,0.0028915008272916,0.0030153213569289,-0.0006329003881513,0.0005420240256729,-0.000508448382108,0.0011942915030565,-0.0030352663879393,-0.0026951061760014,0.0001604743444595,0.0006910678292637,-0.0007900882802444,-1.2288861975960967e-05,0.0002973295335386,0.0011614791052313,-0.001723501667777,-0.0019699314202426,0.0014153070993931,0.0005299827631661,-0.0011632149872886,-0.0010943019901235,-0.003636883855552,0.0056230789263667,0.0008923278844982,0.054635034075503366,2.0161933420119893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elindependiente,0.004102596194612,0.000130969207078,0.0032213673521633,-0.0023224958103428,0.0014335184010276,-0.000873269614988,-0.0031283407969974,-0.0020754289478248,-0.0005466361422775,0.0006571269924368,0.0116159198858772,-0.0042731605369704,-0.0006670188853591,0.0005328413531414,-0.0002709400174548,0.001983555787715,-0.0005056260794173,-0.0009275875109032,0.0008912180462375,-0.0011789659675903,0.0020537861275646,-0.0002768711957068,0.000734333007869,-0.0005900706099907,-0.0006067233953692,0.0005190841168752,0.0026366581567708,-0.0008578694632945,2.091851478147654e-05,0.0001794274326925,0.0011345364649502,-0.0074576421973543,0.0002564844654902,-0.0012066569490565,0.0004858443171885,-0.001095485578147,-0.0005638966820985,0.0004337114972136,0.0099733832179173,-0.0013094604726953,2.915188248579043,-0.23174579701538509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
larazon,0.0005922765163407,-0.0004375682244431,0.0023641680355028,-0.0015657896435394,0.0036328320734069,-0.0010698714939877,-0.0015592767507068,0.0006224412904998,-0.0012370536495847,0.002310048066273,0.0042125934777846,0.0019461057284213,-0.0032317905878595,0.0006592452063873,-0.0003659090756966,0.0007288085496243,-0.0011014925420184,0.0006598853084718,0.0010260056795547,-0.0012066442798876,0.0008767338832268,-0.0007793950986316,0.0015248824012867,-0.0029567112416693,-0.0027443255755989,0.0006420341750361,0.0034461697397126,-0.0041424326445947,-9.692190581684243e-05,-0.0002066118417983,0.0048005037627212,-0.0062637784574722,-0.0036221322016397,0.0015871948664349,0.0025696530571725,-0.003154238641842,-0.0006338604059102,-0.0029091666209197,0.0080901161516831,-0.0017753238750911,0.4072873054869667,-1.1836540942177605,0.0062181480033469,-0.0107540014520636,-0.0058134810210987,0.0005786520838411,0.0002593190307669,0.0034503680941344,-0.0036152406029443,0.0036773400000213,0.0026568567669753,0.0021215201606627,0.0014851855463279,-0.0001826319815652,-0.0003381312826949,0.0007307903211457,-0.0038901210852322,-0.0037417512597483,-0.0017329105350682,-0.0048572829984278,0.0041949843608294,-0.0026415928070777,-0.0021737619263666,-0.0025935802939211,0.0017126022026895,-0.0024896648123709,-1.7686678363422645,0.6278961735817279,,,,,,,,,,,,,,,,,,,,,,,,,
marca,0.0027816898491819,-0.0008545835040729,0.0008147810318064,-5.8021683977094694e-06,4.326689290885897e-06,-0.003879927900357,-0.0028992576276754,0.0002560117158827,0.0013217726708283,0.0009508310019364,0.00410793351133,0.0044382053055538,-0.0008650037652284,0.0013074624835521,0.0007756012990284,0.0016448794055808,-0.0010197846737685,0.0006386987079964,0.0018137713329995,-0.0008872994150243,0.0006575520368533,-0.0005973738628794,0.0010312962723454,-0.0016153527583633,-0.0006469151917881,0.0006836288843848,0.001057442335972,-0.0021050272598201,0.0006528123247913,0.0012083744067008,0.0035916820184684,-0.0042309748734148,0.0020000492872228,-0.0006976458136645,0.0015873859248023,-0.0006700257463389,-0.0006432156580991,-0.0006250399724223,0.0004618959146232,0.0006154118608384,0.3086239362933165,-0.3645229613134314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moncloa,0.0099302109549154,-0.0047575158942088,0.0036622857172087,-0.0013708997482695,0.0019889876284133,-0.0020364979391247,-0.0021670920482836,0.0013981662174803,-0.0023812506216386,0.0016502805006993,0.0101717575788115,-0.0039840273880426,0.0004994279784032,0.0014903880646389,-0.00018708866138,0.0007811213394909,-0.0011621096938815,0.0007564664035013,0.001791034601479,-0.0012625782346238,0.0014857008810165,-0.0006169145991033,0.0033168386452912,-0.0011255482848826,-0.0013665992670897,0.00130788582778,0.0022820876525319,-0.0008691882700479,-1.5661939642079895e-05,0.0003713163765117,0.0018999838520436,-0.0017500599232634,0.0003571059661212,-0.0003423626477054,-0.0022114261219499,-0.0037873499424413,-0.001153480458308,-0.0030197453321963,0.0081489235697958,0.0006673095150362,-0.5733222323409376,0.24061300139486103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuevatribuna,0.0034986497623543,-0.0045046807210755,0.0040793441322767,-0.0003816107911531,-0.0012522210350625,-0.0014150659234132,-0.0033395933606697,0.0044602806334442,-0.0023530710560706,0.0015671287044176,0.0007252181464064,0.00030694066956,-0.0003050097363843,0.0013246900666245,-0.0024316448200362,0.0005647390283675,-0.0003400004591127,-0.001663720063153,0.0008732148421093,-0.0009117849435683,0.0005903115669457,-0.0005687414998602,0.0007680419531679,-0.0005935692287893,-0.0006353207021833,0.0005864630229939,-0.0016237193619288,-0.0024261932971963,0.0015421589204013,-0.0022745844778101,0.0009391137463611,-0.0005391956912077,-0.0005129128819847,-0.0001978459735546,0.0007914067769506,-0.0008765566380875,-0.0009755586831395,-0.0029392774273476,0.0003797717928217,-0.0017139691746314,-0.4882727974241635,0.9416926478017725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lavozdelsur,0.0025158697880339,-0.0043052634147651,0.0008387370430505,-0.0060386460892509,-0.0006040705846935,-0.0074805993062055,-0.003509624451783,-0.0010960887240648,-0.0002563643281779,0.0002148809581051,-0.0002866955962864,0.0055725857394899,-0.003047625298859,0.0007349189981418,-0.0004366628092632,0.0044978710144048,-0.0013486363676375,0.0008387690904961,0.0018237491026636,-0.007076415231451,0.00801900331582,-0.00286429547669,0.0007715866004004,-0.0042632707527803,-3.641448715800081e-05,0.0003484481196071,0.0005883261684227,-0.0034855160399804,0.0002092109151975,-0.0003295973127975,0.0004491297273284,-0.0001704415229489,-0.0003266672917126,-0.0001639577890121,0.0008979388396333,-0.0012455998963187,-0.0019150869952145,-0.0064057949907699,-0.0001658214338796,0.0076604328947522,-4.515447911508789,-5.593216264134569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
galiciapress,0.0008896062684607,-0.0028853511321139,0.0005691796288385,-0.0002705867043974,-0.001716161751505,-0.0008715446735641,-0.0011286792627192,0.0004271367421581,-0.0006470548437532,0.0004765735553526,0.0034783176758847,-0.0007970328827533,-0.0001374664431599,0.0007693964015963,-0.0004149074505155,0.0006858667648517,-0.0009421799614137,0.0005903896065044,0.0008128307901153,-0.0009129151128319,0.0006386172931551,-0.0005765688336117,0.0008335161683854,-0.0006388451322946,-0.0006751674856675,0.000637507044477,0.0009038112665304,-0.0011189475420236,-2.2943874407515484e-05,0.0003977869826298,0.0015978689196454,-0.0035701425546191,0.0010192285359472,-0.0006255047089415,0.000796256721535,-0.0012441548267082,-0.0014296214709843,-0.0047342787184673,0.0040632923769763,0.001623028775974,1.2694716149701222,0.740810451596147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
as,0.0065473125183127,-0.0006525084980391,0.0036308063267519,-0.0031707112297105,0.0131302541170983,-0.0003372426702799,-0.0006318451023886,0.0001773507340961,-0.0002923599549953,0.0003720899525753,0.0066300020553058,0.0022090781210684,0.001432163789359,0.0003201022808123,-0.0001558557527595,0.0054891042250444,-0.0007265938271983,0.0004716555624497,0.0011456146644852,-0.0067108214980644,-9.586591148070758e-05,-0.0055082521543184,0.0001142472918571,-0.0002088891906944,-0.0003185419329828,0.0003664426872087,0.0016515057805436,-0.0055059572167136,-0.000236606295247,-0.0010627326337708,0.0102701467130644,-0.0152513204829053,0.0092802195061575,-0.0022618487635658,0.0002160360183838,-0.0008375522599249,-0.0005773241669555,-0.0012769117602211,0.013817961708469,-0.0009778931308372,1.4422415001077538,-8.215901457040099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diariodesevilla,0.0003881854848855,-0.0002892184577257,0.0006072806141558,-0.0011817923827586,0.0026689382457739,-0.0005974285295628,-0.0006759716560064,4.256952988747277e-05,0.0019916942528034,0.0013190974722791,0.0073031046438176,0.0004067946129246,0.0008950701327517,0.0014282585329611,-0.0031113994042621,0.0004807454700129,-0.0007437288007636,0.0004557615474596,0.000673483367072,-0.0007575043441794,0.0005315349716767,-0.0004844796840296,0.0007169132817349,-0.0005531811452733,-0.0005911332891028,0.0005381948298821,0.0008635420313293,-0.0010595817341647,-1.571915998674723e-05,0.0003852066592344,0.0019886860634602,-0.0041406563700247,-0.0008958547356739,-0.0033345406288715,0.0005612156771386,-0.0009407249157391,-0.0008682871361604,-0.001193255649622,0.0046024257391653,0.0021420516259085,2.1046984839683045,0.738675012093675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elboletin,0.003143133542332,-0.0011769132117326,0.0007062241552335,-0.003416491898393,0.0021561126110622,-0.000786815735048,-0.0010879735485278,0.0003969522958646,-0.0006383972817027,0.0004963357989966,0.0058799790283914,-0.0020275982658966,0.0001097062809395,0.0015621521013284,-0.0031168419580862,0.0035284805777294,-0.0036763828109991,-0.0002839199790073,0.0004775155401914,-0.000613902988514,0.0004250490642666,-0.000425003840296,0.0006523809897668,-0.00050834072841,-0.0005626364766399,0.0005831832422748,0.003814151592336,-0.0004489608309995,-2.5110991804361456e-05,0.0003026335140475,0.0005560443557689,-0.0002505825119996,-0.0003487473513745,-0.0001461707870693,0.0006371127612683,-0.0007429069789167,-0.0008464213994978,-0.0009991832999048,0.0004051323162243,0.0035088558270683,0.6201107559206941,1.414321643353086,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0230056243953828,0.0107481014799065,2.164781082749412,-0.8407117298376724,,,,,,,,,,,,,,,,,,,,,
elconfidencialdigital,0.0069686898449123,0.0023815322411048,0.0005760833469264,-0.0058129301130962,-0.0008728031546153,-0.0005067921342345,-0.0008820217543361,0.0001997505778083,-0.0003660903653229,0.0005325486506932,0.0104840185579589,-0.0043558976270476,0.0006821352751147,0.0014182744707115,-0.0036368214907745,0.0003214804543459,-0.0006013171032561,0.0003368860167885,0.0005717091121899,-0.0006709834404117,0.0005325517256217,-0.0004315836440108,0.0007454987462643,-0.0005928780555176,-0.0006205071231017,0.0006373616781538,0.0139892954826139,0.0008604022541105,9.5135082248395e-05,-0.0003412334151514,-0.0021785608331503,-0.0092848378051114,0.0032988658912443,-0.0014230157976163,0.0003000966545831,-0.0007774873074509,-0.0003088097708882,-0.000484725792499,0.0098100958634944,-0.004499544325413,4.2975366028323805,2.030354356010493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eldebate,-0.0004704428333904,0.0003395236033108,0.0007573696994203,-0.0023686258394195,0.0014975641144537,-0.000717942373257,-0.0009066774597523,0.0003289770909902,-0.0004725622132491,0.0003635578191179,0.0006981176492008,9.979255742013254e-06,0.001132460834477,-0.0005578123865811,0.0039255622963955,-0.0007785386388973,0.0005076817357829,0.000964547197142,0.0009422916179405,-0.0009789589847376,0.0007085733842611,-0.0005899494745776,0.0008512156567739,-0.0006482883102701,-0.0006516595105978,0.0005747541199481,0.000948243324963,-0.0007311754690675,-3.7711907691584315e-05,-0.0012049352726081,0.0032156331677457,-0.0032104623962078,0.0012444114730963,-0.0004965075808032,-0.0027445443508326,-0.0008705211969418,-0.0007699410578787,-0.0006991758030355,0.000572265921024,0.0006598324735863,2.797740218486554,0.17709326139908194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lamarea,0.002356287697754,-0.001079689932248,0.0019186396238693,-0.0012574341023097,0.0016501612478755,-0.0034792167518884,-0.0025178377196684,0.0002863339015744,-0.002224783162071,0.0021854309876954,0.0007160683026426,0.0002683958082908,0.0005956340421095,0.0026778107785554,-0.0022987324715188,0.0007684430095947,-0.0022119863343401,0.0004498745652023,0.0009993927548241,-0.0022418080011438,0.0005649239013441,-0.0016689508848263,0.0009134031287586,-0.000765630935388,-0.0029902204560963,0.0004670389429623,0.0006566796680152,-0.0010730977904494,-3.737268641905302e-05,0.000514993861704,0.0020915455717087,-0.0003059028986826,-0.0010006473168894,-0.0010540384495418,0.0007165060913108,0.0002989147326102,-0.0011919103858499,-0.0031386473687247,0.0003393929219513,0.000347198355372,-1.475120313338216,1.06919488396748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libertaddigital,0.000953915928422,0.0040759529591492,0.0004450738575904,0.0018266758799454,0.0009440749573015,-0.0006044710815532,-0.0006625656396528,-3.693396846435413e-06,0.0023116115978749,0.0014372093445264,0.0081148819845541,0.0004006520793426,0.0010532015084072,0.0005808243544965,-0.0002988449395803,0.0006427585626999,-0.0043638267924422,-0.0003383726449708,0.0006114797680412,-0.0007817537957439,0.0006213290334355,-0.0005193448974064,0.0008956232443776,-0.0007175070037891,-0.0007620643036929,0.0008065222949276,0.0127980047862876,0.0002143723221675,8.43181469087998e-05,-2.908341197120764e-05,0.0028388098409366,-0.0105087555997175,0.005050422767065,-0.0016679461182144,0.0004421231066211,-0.0045299866119114,0.0001834044432191,-4.916832616998879e-05,-0.0002079398083182,0.0001529045240267,5.145491070045183,0.01975725094971914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nortes,0.0009899059639905,-0.0044540028376528,0.0028983405973657,-0.0003637722337337,0.0002226567168894,-0.0004568172235688,-0.0007267156067148,0.0002001604075915,-0.0003459891295305,0.0004018604280446,0.007108716904411,-0.0029249818092928,0.0004379465669529,0.0003659576390551,-0.0001957526911356,0.0004013792036965,-0.0043849404128484,-0.0006985919814047,8.637856971185207e-05,9.650877360547436e-05,-0.000339585766979,0.0038675593932715,0.0006649318623865,-0.0005104619253791,-0.0004581178532752,0.0003559818469827,0.000742189354964,-0.0027864971987343,-4.347804814694462e-06,-0.0050651285972341,0.0007485518212858,-0.0006465007381003,-0.0003030612717368,-6.904951261437828e-05,-0.0042122224193592,-0.0016075267269453,-0.0011364594639803,-0.001753959708781,0.0150966146568244,-0.0006773150680407,3.581223242179198,1.3085750988529068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
politicaprosa,0.0008312506439581,-0.0034035200816001,0.010104175144658,-0.0057626785502796,0.0094689862918472,-0.0005549108554531,-0.001206706266052,0.0005051125568018,-0.001527899329518,0.0048017404412653,0.0098139368661719,-0.0031526802008889,-0.0038496689694118,3.624532997121839e-05,-2.0867569450317008e-05,0.000363269993373,-0.0063117935808751,-0.0009411617380431,0.0005316524362731,-0.0016891072305455,0.0061452682456296,0.0007939493130228,0.0002076160795856,-0.0002478752309772,-0.0003967090601796,0.0004810476462553,0.0008889224295759,-0.0054987825099525,-0.0003928269373092,-0.0010829368104827,0.0015960388727515,-0.0058833569893719,0.0028684537168031,-0.0010619113925709,0.0080462243127884,-0.0004989457153287,-0.0011397777115241,-0.0079573310412146,-0.0007337805078784,-0.0009944182284669,0.31518884347706844,-5.6794689417142825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
