story,Crime_0,Crime_1,Crime_2,Crime_3,Crime_4,Crime_5,Crypto/net_0,Crypto/net_1,Crypto/net_2,Inflation_0,Inflation_1,Inflation_2,Inflation_3,Inflation_4,Inflation_5,Inflation_6,Politics_0,Politics_1,Politics_2,Politics_3,Public services_0,Public services_1,Public services_2,Public services_3,Public services_4,Public services_5,Public services_6,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7
000b2b9c728a45b39d4fe302df79f591206d2247,0.0012152255291939529,0.010029609744368298,-0.00041869784218371165,0.0002112936991089387,0.001275400614431996,-0.003251237680211712,0.00028018299512166944,0.00010235674048161836,-0.00016459432052221001,-0.0038529060442389256,0.020921133691623905,-0.01244955082671748,-0.021692785723589125,0.0004399729342169298,-0.010425271935643469,0.0325718139650641,0.0010168536991278692,-0.004957119341751627,0.0014623547377880677,-0.005472264116768383,0.00022689042294661566,-0.00577732844231188,0.0004985404070581567,-0.0018732809442603693,0.007832687718022868,0.0007577482692235349,-0.0014189516220671772,0.005361339849031366,0.0013307956265954657,0.0025317979526136665,-0.0007561641643015946,0.004034998391158687,0.00023055619546500337,0.0034354897775882923,-0.002529777627636731
02d6ece266263d1a3dd4b317ac04ff300baca34b,-1.1143925283785272e-05,0.00028772717106084755,-0.00033427392810400375,-4.0266769473745745e-05,0.000767761331974497,-0.00017915554786650072,-0.0004922022642986704,4.356756983683531e-05,0.00017624898305231907,8.722051058332444e-05,1.1189285691394062e-05,3.5779636098171746e-05,0.0006638240561170804,0.0003482776856066506,0.00046730840008844376,-0.0005712688585502701,-0.00016023480511206272,0.00016296058986748764,-0.00031636278370541604,0.0005646477420022266,-0.008229818637065714,4.926433320188008e-05,0.00039657732660201974,-1.5943624875312335e-05,-1.3586526312954917e-05,-0.0002868293009986924,0.00019431730662932984,-0.00038344858081802247,0.00215187472764706,0.001002712139116113,-3.5626010793095503e-05,-0.008029009121342636,0.001865504272735083,0.0003462356746336821,0.0011702840790490936
06678edadd8933734990c98142907fdb107f158d,-0.006530362000417705,0.001429167487082883,0.0024460436059863993,0.020289090616490868,-0.0006563907463086657,0.0032528978699477044,-0.0002274870163884191,-1.4367025733900515e-05,0.024763814997127247,0.0013302845323314963,-0.0014393827947976167,0.008818116517592935,0.00027145992940268143,0.0016646761885741473,0.0023013774427876736,-0.0015535980530106104,-7.832271119027053e-05,0.00013658751287963598,-0.00019971599784964853,-8.512483500323609e-05,0.00010682730957935187,0.0001205062765483447,-0.00026699647978719953,0.0002900067296906393,-0.0002657046022387726,0.00020142373932425682,-0.0012952474285899277,0.00022255642906526823,0.0006779021133328234,7.748671620951258e-05,-0.0004896772297215069,-0.0005344957136942793,-0.0005426955563866361,0.0010724208382377012,0.0007772108209996382
07ef32e5eedac30fd9601e66081e37e41f6b8aa2,0.002614937324810121,0.0034862012144292742,-0.0007096111322932794,0.004481639382472924,0.0012728924107779345,-9.353373429356478e-05,0.0012489118228169518,-0.0008321612826221736,0.004823943199210257,,,,,,,,0.0002074251817306491,-0.000507302296204987,0.00079264616403762,-0.0019652570763569973,0.0005513118703942251,-2.9453966410589938e-05,1.4659337969817042e-05,2.604310365862351e-05,-0.0009782695537723005,6.16063950778382e-05,0.00035816781753366815,0.0012748283054305623,-0.000726217833345658,0.0005684656381943669,-0.003192775861924395,0.002789242448934251,-0.00045867784361503346,0.0012554892159051033,-0.000832516254123484
0acfb4c3dfc4759d8dad08b528fc6c596501a745,0.010567858182318798,0.0027681842381428456,-0.0006008375398321606,-0.0004060444058946733,0.0003268523481623172,5.7156495516680686e-05,0.000991120387704664,0.00015571974331013,0.0005031797604400805,,,,,,,,0.00014909832407213053,-0.0003691465081848422,0.0007609793802740156,-0.0019187422622525818,0.00041379692087397936,-0.0025824328370674223,0.002876521901572305,-0.0037763262808525174,0.005072419512179277,-0.003387345287263496,0.00019461241553584639,0.0009960912432335058,-0.0006976383240080855,0.00044585649783613116,-0.000198621133012751,0.0023598746304017634,-0.0004516023061586867,0.0010494617161461272,-0.0007157767340942208
0bc9930a31dd7573aef4edc74c42e42e24b024f9,-0.0003669287937459395,-0.0013661250707876493,-4.4615661353587365e-05,0.000826839442304203,0.0009670973298313273,0.001211448863308413,-0.0018175039691463624,-0.00017897878732507148,-0.002016527473053783,0.0019902506847952564,-0.00018783727107601726,0.0004006701270745026,-3.562728470117297e-05,9.338278787933353e-05,-0.004208374401002966,-0.01611903797162446,-0.0004598900509856536,0.00047189629320403887,-0.0005129150667511281,0.0006739902315048983,6.7143326302009e-05,0.0026213321518672385,-0.0002310684972864072,0.0005306526086710788,-0.00035066636253250827,0.0005154970401326743,-0.0001405631549535552,0.0023603005335142424,-0.0018245005836711736,0.0008339638531598831,-0.00048278379508592817,0.004879614702657506,-0.0007813387860909661,0.0023707653192134217,-0.0015765475219229191
0d48e805e748711ae0bae91c6c63057641ef154b,0.0004773490224221615,0.0024426458383818572,-0.00036253553271952034,0.0012299681355700115,0.001143430311658318,-0.0002597090178314346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101aac4cca5e3ca9a25e71d9c6f6223e604d2a64,0.008661404592487426,0.8800690519911221,-0.006668548944129785,-0.13232236490780888,-0.009960002380224008,-0.2452333905405178,0.0005631580590227947,0.0012425747087185246,-8.522915600928105e-05,,,,,,,,0.0005006016529175462,-0.0007304615591322526,0.0015197960189064497,-0.0037577299047624746,0.00018428947176734063,-0.00023797312957758292,-8.11657113790757e-06,-0.00024060695695804433,-2.0553933584315626e-05,-0.00015322465977011808,7.930907726973321e-05,0.002948449864685381,-0.002143334926956391,0.001552030603952874,-0.00024052781560449142,0.005564566685618661,-0.000835348018971041,0.0023716937599754196,-0.0016799772067050247
1091d377b5002a39fe1285ddefca102ac42d417c,0.0029912267183118332,0.005574121419809536,-0.00041196496084841376,-8.470668967697215e-05,0.0007465347545949491,0.003741992463265866,,,,,,,,,,,0.0005627417256038431,-0.0006388296457966449,0.0006078768468437831,-0.0018558753466317085,,,,,,,,0.0018865223777403178,-0.0008756010615771589,0.0004963110860133825,-0.00018909791321647344,0.0024867018098612484,-0.0004244114086460735,0.0023323639200260016,-0.000710885101634972
130392156f3bbedd2f374691bed54d0f6b7b3b73,0.00020403461833081978,0.0020454871401635044,-0.0007317841367858822,0.00016216767939741805,0.0006516965287391985,-0.000554364093948382,0.0002098154696432839,-9.414296421862991e-05,0.0007305240343238164,,,,,,,,2.8478866264985865e-05,-8.781622556358676e-05,0.00019679182366822833,-0.0007225624745288151,0.0003342609451049885,-0.0001918135207985559,-0.00012852446401466768,0.0008166704689283362,0.00023992398001877616,5.579376133042763e-05,0.000211015782554705,,,,,,,,
153abf025b6094e3d566cb7f82e6bb4d75b8e716,0.001348028443867766,0.002179407959609053,-0.0003873782653100108,0.0006451071135134545,0.0010456448083372497,0.0010892901643295531,,,,,,,,,,,0.0003632001839351879,-0.0007955006796516431,0.0020089679706241166,-0.005298545442666305,-0.0002603547870489377,-0.0018741028506736226,0.0008548208105585431,-0.001834847212396018,0.0006191005452945708,-3.933124812828537e-05,-0.0008659005633142175,-0.000996569535367527,0.0012317637775067069,1.4881317617175625e-05,-0.00017263623695378325,-0.002135836254560971,-0.00043597007374599167,-0.0005836827488043999,0.001146083257691168
1652ce5aa9c26e6c5971593d043bebe4be435a77,0.0008367991409705273,0.005538419286820251,-0.0004925868618807592,2.6304232985219222e-05,0.000833687530167394,-0.0009908540414134495,-0.0006175803672176983,-0.0003299605024518159,0.00035800762748658627,,,,,,,,-7.160259572612175e-05,0.00011351679223730786,2.159395410812471e-05,-0.00031342330352070625,0.00036673047370129955,9.204716319744996e-05,-0.000101637061609261,9.886536916159372e-05,-0.0004900438412981933,6.39274000002743e-06,1.4324091131251437e-05,-0.0007993711144450332,0.0027917841250868526,0.0007647604650838686,-0.000571823645959091,-0.0036360153460932277,-0.0006218107148595563,-0.00019787809778941748,0.002518558420245928
187ac94f9426b96129c213cd33824ffac6c0c570,0.001858634805764419,0.004864437148478562,-0.00039939119978490024,0.0038431736871188393,0.001977129308568533,0.001607079605449072,0.0035049986525743718,-0.0006384562716965636,-0.0007715964927026975,,,,,,,,6.910874186679444e-05,-0.00013727942918775505,0.0003735326029938806,-0.0008156182735529719,4.654529938562123e-05,-0.00020537147690079653,0.00013682579189491407,-0.00012582528596837098,0.00060699827506123,-3.6898195111286175e-05,-0.00015650958982273632,0.0067966516130460765,-0.0030882163774268445,0.001889630046747845,-0.00037470738282964836,0.00861338237165906,0.001187299601502878,0.0036414907810150277,-0.0026393624045454728
195c9a06c602b83399898b419c7767da6aff326b,0.0017806408232508533,-0.00132693192893861,-0.0001357183535022552,0.002767857834290538,0.0009115818949064006,-0.007994830878256556,,,,,,,,,,,6.94595104662114e-05,-0.00018547654819048775,0.0004462254159736682,-0.001570764743825239,,,,,,,,,,,,,,,
1960dab6c101817c84deb9587b0dce085d18f0d9,-0.0010012721593933049,0.0019226903314213187,-0.001287486975750621,0.001157040179532054,0.001033894878126454,0.0007210401498994462,,,,,,,,,,,3.6066512638565024e-05,-0.0002283959065549704,0.0003924731176278591,-0.0008919106923637141,3.4114986256892424e-05,8.639750066912568e-06,-9.623773321740799e-05,-2.9121982494755916e-05,6.541379360201684e-05,2.542926273597343e-05,1.53961661947628e-05,1.8299965864923545e-05,0.0009941608674626798,0.00020961688004625221,-0.0003442192132860952,-0.0007739675405618817,-0.0006440208352882803,0.00014871870261114542,0.001314338164438209
1980096d0e12d75537f127a773f0db3c1553bd88,0.0023176706319880678,0.05545374137641979,-0.0008796770747256551,-0.004525800747835304,0.007151361996368455,0.12240025805610165,0.0006320675866925326,0.0018065740843307245,0.0020336332419124744,-0.07804410331049805,0.23464729756390118,-0.8754665498305076,0.01433930252690226,-0.07422954891930268,-0.16036016190695118,0.023494700208429194,0.006166505095563123,-0.01244472085090706,0.177245479626634,-0.9656438901227351,0.0023291873267661904,-0.009552691833023846,0.0026477082281140124,-0.006518613468045928,0.0033451178775940477,-0.004068551157387849,0.0014732144837380423,0.0005104130077472346,0.00031557277126359473,0.0005910021319156383,-0.0005113450170432096,0.0006469736135037429,-0.0005370960158383002,0.0007860273117467897,-0.00012145229170532068
1cc9eeff1eb07c9116034d893234288015576caa,0.0023358956377277605,0.0017186910586009189,-8.110024463987148e-05,0.00335152772676775,0.0006591573186466027,-0.00011770987844164638,,,,-0.0005921437578545614,0.0009662085980387828,-0.0015212526075876977,0.0003285127279316969,0.000429771671133766,0.0034773006893384474,-0.00041362882426646463,5.164152869554189e-05,-0.00016334112136614463,0.0008204857765452393,-0.0008116697180202274,7.923902606652703e-05,-0.00014429622983318927,-1.2650317069810737e-05,-4.1135692335563315e-05,-0.00013516954773210954,0.00029635339582704363,0.00014980180540242793,0.002206435077363321,-0.0016377098229520826,0.0006502983607577922,-0.00014659523455772244,0.003987395530784477,-0.0006902640831630211,0.0017173708533591847,-0.0012683045159920525
1d734d123562c35186980a6ad4da26374d22041c,0.0016544927503579498,0.008470554262323134,-0.0008632347825350203,0.001616720163061705,0.0014323247459214206,-0.0014037176846558586,0.0033916413022392275,0.00020266096934851152,-0.0010530743428746048,-0.002254042245603206,0.008434717940527808,-0.008181226537257742,0.0005175273835927838,0.006154037174216061,0.009501703544271815,-0.00032980716906605943,0.00045064977561001807,-0.0018171407078219765,0.0030996814940432854,-0.007021875098578323,-0.0003347737850253737,-0.008863518150403005,0.001560603642930086,-0.008245652535920184,0.0003753316376534626,-0.00164901929350157,0.005736141450585142,0.002076254980023072,-0.001249154874642111,0.0014334294160723848,-0.0002685313739603998,0.003420160101251596,-0.0005533999137767587,0.0017132116573632117,-0.001092619512939104
1eeb45cd68a3029dd3f90969a8ed5a4645daf8dc,0.014869816373966758,0.002510355343694105,-0.00035745396922546094,0.0009748498832195321,0.0008590582488497145,0.0004350954711968835,0.00022791873885502943,-6.0609938509408435e-05,-0.00020453988956658533,-0.0010018485385789653,0.004975065206201142,-0.01803992140530495,0.001989443421495618,-0.0012301542724623311,-0.003597055186562771,0.0021461847843206004,0.0007169297711081561,-0.0026005485867010543,0.004021804873862527,-0.0087060194145349,0.0001115033748667622,-0.0004027319113343471,6.093600324734595e-05,-0.00019506995341197364,0.0002481452354530816,-5.4945804216527286e-05,7.748855570147443e-05,0.0037492163899715642,-0.002252239630651909,0.0014794942494170682,-0.00024860347428176145,0.00632714443862778,-0.0006558730568785934,0.0026996603351016057,-0.002472623384022099
23fb4053215aa61760c3ff69413f62a8fb108167,-0.00018206367618326497,0.00011604752628994932,-0.00037593969528464805,3.401454008649871e-05,0.0004193555457681075,0.00040210096190793077,,,,,,,,,,,-4.295455950748888e-05,-1.2350490051879683e-05,-1.5109457835336948e-05,-0.00018611792722733397,1.7630239573214334e-05,1.9277279560091804e-05,0.00041189955074068653,-0.0012816047280165977,0.0008574229962827326,-0.014511815208140875,-0.0017932760735427625,,,,,,,,
2702318a74b8a5074baf709195e1373a256f36a0,-0.0006926897033506869,-0.0015769265814694843,-5.390335433023974e-05,-0.0005614145116940843,-0.002532882501941558,0.0009055810462562791,-0.11763480260180241,-0.10535268443151306,-0.000943557092556219,0.03934922909675873,-0.03813112700377694,0.15032102401592198,-0.004399734238420273,0.1126047008848538,-0.6187816807715485,0.047214040496374454,-0.0014890381527446605,0.007820287716081332,-0.0030111836765129045,0.006592131067780237,7.411754956227292e-05,0.0011392858638851287,-0.0006873675554400771,0.004570051530005698,0.0002534652474315835,0.00046942123423854287,4.2300811154305507e-05,-0.001754506368669744,0.0019971863024112265,-0.000323071133449634,-0.00047876847132049866,-0.0035160060604972057,-0.0005200596599245367,-0.0010352305091648104,0.0030875170857265805
281dd261706deb33b845fcb1378ffe5cb681279e,0.0025145658552152336,0.0060892686170612165,-0.0006775756939011307,0.0028354602768505873,0.0025934610778038103,6.129093917141282e-05,,,,-0.019692818747897394,0.7861512137171751,0.23012025927255284,0.0011792850096347396,-0.006361990135116201,-0.0023941944740819565,-0.002272202582786525,0.004192197014011356,-0.009919289269087694,0.024209681061321986,-0.06570448325462609,-0.010353087829122887,-0.9891897148644335,-0.017275062107835,0.021047405084152676,-0.015839976955475316,0.009842867794210133,-0.0028204331395954713,,,,,,,,
2ab3010f9b8a02ccd27ff774f25ddc6adb97b064,0.00039728117022368864,0.007712534871989696,0.0009330911794156738,0.002028650939401147,0.0006398124296473073,-0.0018497117171961952,,,,,,,,,,,2.5551988196082993e-05,-9.34370619558993e-05,0.0002840578449862877,-0.0011960475770684106,0.017006234885232636,-0.00018545336371613512,0.0001840697745872373,-2.1054463931772182e-05,9.189048378975898e-05,1.4064579295817065e-05,-2.1488390782359226e-05,,,,,,,,
2c34473730e2c6a8fab22fc7ba5116f2db54b85f,0.0009371283921134237,0.0032725594268457,-0.00037660617447241376,0.0007998277036720149,0.0008331709165209124,-0.00041253504237707267,,,,-0.0019273038774597906,0.0017869896572113718,-0.004152848135212844,0.0032064871659422886,0.0003680062963605643,0.0004109030121011749,0.0014471330464905922,-1.1332949060409875e-06,-0.00011530322403850128,0.00029647779895468807,-0.001138083483195419,0.0012967334546590166,0.0004915987263818301,-0.0001522880115848607,0.00030441975729430604,-0.00018389283925757897,0.00012059857278206936,-0.0003207516393241125,0.003225212677739361,-0.0020123992792113188,0.0013489112570656964,-0.00043089846482999273,0.00590754791905182,-0.0008755907998481,0.0025048531225005492,-0.0020085403136778086
2d252b04fd0a9f9ce2469373168862fa474e4cd1,-0.0015895086671387064,-0.013555844529823703,0.001131412653194011,-0.007984513472974535,-0.0006729259716233438,0.00680652954448943,-0.00014362110576471591,-0.00012351237886213672,0.0009048568144696007,,,,,,,,-0.00026998419504054597,0.0018916023603499452,-0.0008328837973722824,0.0019608700495756257,-2.8398081314001605e-05,0.00033989869397453576,-0.00019289037700811925,0.000413179080911061,-0.0001879853420485595,0.0002725926650201287,-0.000129223706227237,,,,,,,,
2db8922bd4161bc7bd62506e76ff5be0df0dc16c,0.0011533292426350648,0.0037715657398393904,-0.0004979953562081075,0.00041171167076271077,0.000573643210678145,-0.0008503781512173396,,,,,,,,,,,6.544507538515842e-05,-0.00021269447721549163,0.00048651286091090266,-0.0012262077936729355,0.004835813265066838,-0.0005977460828233526,3.379111046703307e-05,-0.0007448640325061428,-6.236017796207023e-05,5.442533065991452e-05,6.244366567741369e-05,,,,,,,,
309d5c29d3e95ca1df3f88e045164c418c363a14,3.749296307381334e-05,0.0004150569547292203,-0.0005363865845736973,-9.663547255401682e-05,0.0006294980124415548,0.0008075217544835397,-0.00019938324832084173,-0.00016687263865469338,0.0008007778084778417,0.00036382448778500364,-0.0005127006781997461,0.0010755531696291893,-0.0002005735568789923,0.0002065996787759634,7.027717507211164e-05,-0.0003399117376546073,-0.00010609973481914229,0.0001563745996259212,-3.0932712896777196e-05,-0.0008469824087915641,9.497497466190765e-05,0.00022791767552716015,4.2583263618179685e-06,0.00021542272038147734,-0.0001290272834644187,0.0002460224824020221,2.582868082164091e-06,0.0017837605668505113,-0.0008395060051803447,0.0008780662142335643,-0.00032784690724047623,0.0023514105097303247,-0.0006780900075263622,0.001493697044253157,-0.0006269936021621335
3472f5c02c75e48144395a5e8040102d1578b278,0.0009858384643863293,0.00477606814002758,0.0006930096034449668,0.010950404491662458,0.011640622389502595,-0.0004971007273549687,,,,,,,,,,,0.00024094866079227284,-0.0009960513148377995,0.0020394235818306378,-0.002881447943487353,0.0001808014502128752,-0.000587576800929912,0.0001579390412052295,-0.00042445823979345154,9.28508294605751e-05,-0.00040588868999054395,1.676724865678353e-05,0.0025932735737079784,-0.0019777453260558815,0.0015536654239834617,-0.0003958250956703975,0.004576681965772317,-0.0006950518540138576,0.0020723792303949523,-0.0016339812765953031
35641cbb823180fceea7b44e9673dd1fdce4b36d,0.00021565610469513673,0.001144577660024861,-0.0009442294222985403,-0.00026609831318947857,0.0008199042941179954,0.00039966530897149986,,,,,,,,,,,1.181591081890138e-05,-0.00012198721787884368,0.0001915774445578415,-0.0009863941094518432,0.0005739604045799752,-0.00025118706240350976,5.4473933856434224e-05,-0.00011190606663937018,0.00011519763132331658,-0.00039103798926070884,-4.034153175712764e-05,0.00391359661441619,-0.0019810859501400747,0.0010098403193659544,-0.00031053518512727616,0.007184047603079037,-0.0016776809866885312,0.0019716409055404657,-0.0013781467448719647
37be9f0a5d27105bce36cc05286172d7d5f64e58,-0.0005468110121436593,0.0002726495515852217,-0.00034649788077889716,-0.00020313069389737206,0.0004403177797042742,0.00039191143839028154,,,,,,,,,,,-0.00013719251821631912,0.00022981946107520105,-0.0002809540839519227,0.0004867279032229183,7.778616809626547e-05,0.0008829837698591495,9.505778536869859e-05,0.0007603784587884182,-9.767811910480449e-05,0.00020313864980125518,2.475150668853265e-05,-0.0003577609705078938,0.0007984972525311457,0.0014530995352668775,-0.00026213401947926913,-0.0019209118438509242,-0.0005081839487244694,-0.0005340574632136529,0.002069600678414619
38b60fef658a8337e8d2857d30f27060f4657623,-0.0008627086804009776,-0.013594647954584706,-0.00011185711610422534,-0.00034810473117360263,0.0002341386596842526,0.005452528339688687,-0.015030237284318817,0.0039528396499729,-0.0006050805899329732,0.014139544402034175,-0.002437142064671717,0.001833003809419771,0.00019751820043781298,-0.008507016404043513,-0.004032204456582988,-0.0012109292209525227,-0.0005851142277962368,0.000917658818030459,-0.0014758777341317643,0.00314658078282767,6.745878501890438e-05,0.004534473745219621,-0.002454512009550058,0.0005846986643633246,-0.0002447837448124159,0.00047723129328226376,-0.00034818153028614,-0.0009186340214626398,0.0014980691769916669,-7.932696978224269e-05,-0.0003526986861140533,-0.0027168641460732176,-0.0010629002796950565,-0.0006384272775853495,0.001968888555753692
3c43cfc0883eeef79b6e01a9653adc392cebea9a,9.792445551648629e-05,0.001163218321043559,-0.00038924133637840107,0.0004432922008258869,0.0006676452686874353,2.7021054982090642e-05,-4.061317565192187e-05,-0.00011828406282345761,0.0002875991937788074,0.0005110350285998209,-0.000636510577379177,0.0007458310345825204,0.0002983740705200437,0.00010944871315685806,-0.0008913957455184782,-0.005192822734700985,-2.0581286037184903e-05,-0.00028730560681643723,8.14055605670218e-05,-0.0005601497185634864,0.00026490136210112405,0.0007629535575009323,-0.0005304457690821131,0.0007299180412708786,-6.999651708771641e-05,0.0004922026824011039,2.382348418253355e-05,0.002367181954332364,-0.0013310770070704778,0.0009683622125962786,-0.00029753175979951125,0.0038635458430195434,-0.0006893004193714438,0.001780860091581025,-0.0009985602615560666
3cfe23f53e879e47164f4199c2971a70e93ce853,0.0015442741937612499,0.0021603401135159906,-0.0008320468982929363,0.0017792628694875935,0.0009245967988388195,0.0008342034796263173,7.598244602321719e-05,4.9403487660197286e-05,7.034481247482058e-05,,,,,,,,5.6988374778142694e-05,-0.000282325780059708,0.00030377555210940534,-0.0008618893554476616,2.8562926013094826e-05,-0.0002813054776108721,0.0009154168503046775,-0.00029676755324659423,0.00020551548595535232,-0.000498317020610543,0.00029881800764712914,,,,,,,,
3e557fcf2d5d3fe16be61892a0837159875949ff,0.0009404312864031448,0.0028102647997704845,-0.0006668853172668559,0.0018492992962809583,0.0011243921080967723,-0.00014995706521551662,,,,-0.011581433956687233,0.019594037833264067,-0.05305643254830217,0.001524921619734651,-0.05979451003164224,0.3746259832611287,-0.029779406269214853,0.0001855824510106148,-0.0003494738813263132,0.0006376642337906022,-0.00245603957479253,0.00025861212002537345,-0.003964519218611759,0.00013083531594172197,-0.0005450902207511891,0.00023822390180072402,-0.0003525119315537571,0.00041889999243261973,,,,,,,,
