story,Crime_0,Crime_1,Crypto/net_0,Crypto/net_1,Inflation_0,Inflation_1,Politics_0,Politics_1,Politics_2,Politics_3,Public services_0,Public services_1,Public services_2,Public services_3,Public services_4,Public services_5,Public services_6,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5
aff303687b983107ac6ecbef7025e89349817b6f,-8.613958652084998e-05,0.00025830784833848105,,,,,2.544484253919597e-06,3.7562351631810024e-06,-1.6694043800930313e-05,0.0001080146660417607,,,,,,,,0.001117976350629429,0.03442401801418048,-0.006689427080822433,-0.002076057946315917,0.0008198773356107455,-0.0015457922543194854
aff6eb30a194b8161fa5efed27413a6dcec2b0ad,-0.0007455517608407522,0.00048094072700770904,,,,,6.180707798591665e-05,0.0001659337200666514,-0.000630226704554074,0.0045202851970854606,,,,,,,,,,,,,
b0401cb50e675d4fa1bf3687dea4194505e4e087,-3.000048324305843e-06,-0.0002547476698188402,9.613278679491082e-05,5.138604086451816e-05,-0.0010373335904912487,-0.0019774152704559404,-0.00014039035115758823,-0.001749669732033314,0.0003270335346010848,-0.0009051601294887783,2.469536191231328e-05,-9.186520465148993e-05,8.58114986811274e-06,-5.761182058960508e-05,-4.157049361415974e-05,-6.962772586196917e-05,7.977052782530181e-05,,,,,,
b0ae854efbd4f094f18e8884d06c9987d5e64148,-0.000161696741845324,-5.569378294381752e-05,,,,,-0.00012633527580203314,-0.00014161855751937025,0.0002271087323049444,-0.00040402764523514174,,,,,,,,-0.0002273640945539034,-0.0007143684280731159,0.0022767313331145695,-0.0010587775386022083,0.0005956031998105536,-0.026950127153741323
b0d6a4dfa4ba322162c46de2a42e7857eeac5f34,-0.0005942872497007611,0.00020387389594883038,,,,,8.282109120416676e-05,0.0010701075232553798,-0.0020401316124638484,0.003430540862117121,0.00011192059317877739,0.00021599674119177347,-0.00010037886760295249,0.00010086470178906206,-0.00016344341342487584,2.66926958519453e-05,-8.948794449193916e-05,0.0024065552774147165,0.002681436991578605,-0.0019082863161638394,0.0006087967741824276,-0.0022981958060020007,0.00124950912471506
b110cc54f01d566507f26c33af51d8e557e1fe25,-0.0003772696696476781,0.0006846753741595656,-0.0015342970860430809,-0.015786755923149372,0.008397484462545578,0.00462810770931077,0.0004589194313092608,0.0012734890394490868,-0.002309920420272884,0.008272412926387097,0.0002935582747535389,0.0003225945492803173,-5.7466293765720024e-05,-7.227451472068205e-06,-0.00017976705752264003,8.327534459243006e-06,-0.00012541395455460506,0.002779752671910453,0.0021285064662024886,-0.005200002798968194,0.0005380184614747598,-0.002646677469588463,0.0017797526802583886
b1472b144bb602e20dd1e92c9bc6bde1a3a477d8,-0.00027571182958566404,0.0004590620299092421,0.00011075590580940577,0.00021891855119594142,,,-1.0668078459312484e-05,-5.6211696941089175e-06,4.208603957358986e-05,4.593374929335798e-05,2.1315867347378315e-05,-0.000112216800051051,5.0572685109882416e-05,-7.683538154915645e-05,2.2728712692308438e-05,-0.00010757668242500022,0.00011836847467880119,0.003018345797834442,0.0023526673261602547,-0.004432664825814246,0.0004930643484516949,-0.0016325863958879564,0.0013822708215852615
b1ed558b93dbb47149d07a63247ee17e7d699cef,-9.354031990847377e-06,-0.0001853152119625592,8.341367892399372e-05,-3.810716444073103e-05,,,-8.396557354739607e-05,-5.177742713844364e-05,9.702427452248483e-05,-0.00020288829305679815,0.00014166985261995934,-0.00021664970728128486,7.449442078296402e-05,-0.0001424370935412561,0.000575953746910259,-0.0001395651942348298,0.0002002713840625511,,,,,,
b221120bd496b0329516b0d6f4f45c61b75445f7,-0.0002778773815957055,-0.00014452835829423296,8.774650416293728e-05,8.42136229617484e-05,,,-6.437332463101548e-05,0.0012910842411555472,7.952387082052443e-05,0.0006733510664182054,6.920619928824965e-05,-5.255979503377985e-05,1.4009680858483902e-05,6.15786608330639e-05,9.99643641415211e-05,2.729283406654678e-06,3.547606723834293e-05,0.00012122248285651471,-0.00012092102712353935,0.00010650805076674436,-0.00046002343503048104,-0.0012545150507444805,8.589722018486354e-05
b22c34b84e35778d3e4cf2e7f0ae3986b230fe03,-0.0005067759512586544,0.0010308711586620718,0.00011998585376754441,4.138673151297914e-06,,,2.752546584453068e-05,7.803533550380259e-05,-0.00022432832030883218,0.0006583896120986582,4.510742677505348e-05,-0.00031628420986976817,9.559812542116303e-05,-0.003220614009990924,0.052905118396494956,0.030508812853835908,-0.010158733360609235,,,,,,
b27df4d28a4be383051047041451dec944145828,-7.30195664687495e-05,0.00019595994827600012,,,,,-3.3273717124547995e-05,-7.80474683788852e-05,0.005263500884351021,0.00038684672947924935,0.06506178350183982,0.0011401279074778569,7.275338641106294e-05,0.0009988144788593907,-0.0001629575129046485,2.1856941563398106e-06,-0.00010456998004942954,0.0008017383095637868,0.0009971934058805158,-0.0006654151852984612,0.00019160633750231297,-0.0007210890139722512,0.0005993451798155611
b2a7a97ae5d015aff222992344c6555719ab35b4,-4.268518786017005e-06,-5.086565037509961e-06,,,-0.0002356545253789206,-0.00030915960392809166,-0.0001889720838833481,-0.0002709332733484731,-0.0003357980120334711,-0.0015127453491567465,4.5474362593791305e-06,-0.00025484768087077414,0.00034017335374633267,-8.01386313340556e-05,0.00015348857340715609,-9.736298366516537e-05,0.00015812162060780267,,,,,,
b2b81d5d9d772a428a8effc370aa660a67b9c0ab,-1.361832824063824e-05,-9.983540165044661e-05,2.8678939936206774e-05,6.295646217218376e-05,-0.0003589593707136603,-0.00013648372347753479,0.0012275330814015659,-0.0013151538153934415,0.00016116969985268976,-0.000321484970760336,6.986624902393469e-05,-0.00018929348712624675,7.795121543860787e-06,-0.00013607631276730582,0.00012017577174592458,-0.0001273760429798345,0.00014060526573759678,0.00016563854319919812,-0.00021739485359892043,0.00016647640887363713,-0.00045893563903109166,-0.00021559753890738371,-0.0006743089626716725
b334e97d511e7232332a1a41c8c860cbd0df034b,-0.0001518740122448621,0.0004280825349872292,,,,,-1.6988644856029378e-05,8.005597067149174e-06,-8.053500007985656e-05,0.001300308825568019,,,,,,,,,,,,,
b33f6a7587ee56e1dda512a65ddf407eca0e5bc4,-1.0019384640197011e-05,-0.00019468785362971021,,,-0.0005290652014938915,-0.00021675060045951507,-0.0014912662356590454,-0.002540893219641061,0.0028432118430408043,-0.0036959437856194004,-5.6243342109801225e-05,-5.955979491580977e-05,-0.00010864572229728198,0.01651100186844371,0.0017193542809858299,-0.000311822861609485,0.0005650819033713012,-0.0003354151229304377,-0.0018422420724305976,0.0005316128394599971,-0.0004039552075421769,-9.068586894933899e-05,-0.0006049259068355536
b3b15723020b82fdf491fee80a5cafe7319d218d,-2.962249748920083e-05,-0.00014208079055438326,,,,,-3.069170475386199e-05,-6.763410956500557e-05,0.00012094338842299495,-0.00020608768020294923,,,,,,,,-0.00011941326992877415,-0.000587501705366609,0.0004574364663582483,-0.0008686122375560457,0.00013436143604874762,-0.0010628007745962294
