story,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Politics_pca_1d,Politics_pca_2d,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10,Russia_pca_1d,Russia_pca_2d,Public services_0,Public services_1,Public services_2,Public services_3,Public services_4,Public services_5,Public services_6,Public services_7,Public services_8,Public services_9,Public services_10,Public services_pca_1d,Public services_pca_2d,Crime_0,Crime_1,Crime_2,Crime_3,Crime_4,Crime_5,Crime_6,Crime_7,Crime_8,Crime_9,Crime_10,Crime_11,Crime_12,Crime_pca_1d,Crime_pca_2d,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Crypto/net_pca_1d,Crypto/net_pca_2d,Inflation_0,Inflation_1,Inflation_2,Inflation_3,Inflation_4,Inflation_pca_1d,Inflation_pca_2d
cadenaser,-0.0173009877102005,-0.025917895323106,0.0201582187009227,-0.1583519043038022,0.0698843903435033,0.0310556046389081,-0.0579797318245173,-0.0107230270200681,-0.0328460885509771,0.0379371712613257,-0.028901611356208,0.0298336676424944,-0.0240161323009767,0.0106515776061256,-0.012568000740748,0.0103224804296921,-0.0115900887792435,-0.5323867648619439,-1.066509861960202,-0.0615067362673476,0.4199791433415581,-0.3592612823210317,-0.1078835174321289,0.1432324385733152,0.1077630287004125,0.0436062764024268,-0.2654868932850124,0.302956464374812,-0.4963375260022323,0.2354550436688396,-0.11138045264668897,-0.1164512440919701,-0.1621831106406021,0.072355386166506,-0.1483182965444006,-0.0594412752077958,-0.0528193954662737,-0.0073154005577562,-0.1279758776555091,0.087708297795805,-0.028521012194423,0.1028019137106861,-0.1638226195741586,0.2546182721337321,-0.17179740751627076,-0.0923039999080381,0.0059037041213928,-0.1090000286012072,-0.0479039043238886,0.0418471716344471,-0.0989622532650723,0.1286704193370548,0.0199311784260292,-0.02594783952346,-0.0497527520544371,-0.1688517223629281,-0.0578600044571379,0.2504388481073946,-0.3741818313456009,-0.08973089041775402,,,,,,,,,-0.2405069243868118,-0.0792666533700931,0.0936719300452081,-0.0967995552850939,-0.1307908070285847,0.026113664783555944,-0.7060396729367175
diariodesevilla,-0.001918847590372,0.0450603166048162,0.4941934198830409,-0.071592692841352,-0.0299608969083862,-0.0670845305428829,-0.0753557784476946,0.2022901136442154,0.0047608578291483,-0.3169974073928233,0.0911955551190869,-0.0674487963717584,0.1255119809590707,-0.0949676201542703,-0.0293279769100213,0.0469243550167348,0.0348737400457725,0.247940644991978,-0.39285127622473764,,,,,,,,,,,,,,0.2549746051361374,0.0045107290119867,-0.1511519375749005,-0.1255485694517016,-0.1468570320730797,0.0418777176072358,-0.1223092119546016,-0.0060081162544229,-0.1263277467469649,0.1953555407033635,-0.1858320539260147,0.3902683735570381,-0.08752508190616379,0.1606661214775491,-0.0853657268866033,0.0604350528727875,-0.0074868115113531,-0.1049419008323901,0.1037462524352136,-0.0900588509269729,-0.0540457677246636,0.0288666296701922,-0.0679991291272684,0.1044164324369651,-0.1150805427552236,0.1268435658884582,0.3076147022186372,-0.2877113037153948,,,,,,,,,,,,,,,
elcomercio,0.0027983308840252,0.0789018154810764,0.9049569435137788,0.251955263126395,-0.0582536603576713,-0.0886335652477527,-0.1612307042825704,0.0749071422787219,0.2125776008030359,-0.568719498363951,0.3712445648955936,-0.2442950814722229,0.144944734531654,-0.4842062038154046,0.5144405457884078,-0.2001879316905186,-1.0854215791470656,-0.47811119042287653,1.2867568966052716,,,,,,,,,,,,,,0.1302632804104304,1.2437697109797567,-0.5109686649068412,0.2107524524239158,0.2011647594834053,-0.3271542388608736,-1.3542706654113768,-1.6811051401229338,0.1102800223220765,1.2353150440414844,1.189897554839053,-8.206870192402038,-0.32810219985307015,0.0724513690370676,-0.112934036692921,-0.2403520896732919,0.0535928141411656,-0.0418728054901124,0.5458776571961723,-0.3445347924375447,0.570330118380865,0.3546795944385923,-0.009647008127792,-0.325928116536363,-0.0361493290711181,0.1996523906675205,-2.2886411279189223,0.10511925513294794,,,,,,,,,,,,,,,
elconfidencial,-0.0116820865467079,0.0283655992809155,0.3621911095016087,0.0559715228333157,-0.0250812499527583,-0.0604120645126101,-0.0604502299550077,-0.0291514700168731,-0.0010265320101027,0.0857951464503477,-0.0452167798869476,-0.0179688010258988,-0.0225658894707109,0.0190651546170579,-0.1387908177729792,0.0349393192960234,0.0083129237700903,-0.29007676698461654,-0.14230680104612187,-0.0868128161273178,0.1998319914558897,-0.180558884272264,0.0228564386712556,0.0999949084215331,-0.0270638077055147,0.1073360929669297,-0.0690244375772558,-0.2439725024722889,-0.1492217572313483,-0.1162608120626443,0.1468749882875455,-0.13409260369244103,0.3997331737273953,-0.1627437103266734,0.0547146761197028,-0.2943114975816561,0.0930666384857733,0.0797987689272786,-0.0097922887970971,-0.3377105216500292,0.1347207595186218,-0.4487566351176875,-0.0825263935343433,1.0733040204583255,0.7958778174448611,-0.055706105697254,0.0544419226604534,0.0450021938954334,0.0474263437514483,-0.0669575265444851,-0.2117583495100649,0.0300945527202791,0.3271623734116675,-0.1085938476875572,-0.2232385532431621,0.3521892927642562,-0.0041681132163789,0.3141328242095594,0.4739518867675703,-0.3291386877876498,-0.4051551971054379,0.1592743343563201,-0.2516610551994133,-0.2870408891011236,0.0407370625859927,0.0953326520649296,-1.7921732701007491,-0.03288831426691927,0.1086880116665729,0.1228111895527318,-0.1203043786794818,0.0293664896709679,0.5507514755134721,-0.7649627395137776,-1.2011688431140168
elindependiente,0.0060840759544094,0.0219735714843076,0.511691512593992,0.1037725984370046,-0.0344050720337835,0.0094560151340045,-0.0728909006563039,-0.1105663115344851,0.0202604531352729,0.110320572193598,-0.0460041617296224,-0.0580347038207207,0.0864913674852602,-0.0429019816242531,-0.1734806220679347,0.0937603344346501,-0.0855104915659,-0.40456662190371057,-0.022968945300889138,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0447280555864327,-0.0313484759815115,-0.2194604019737204,0.2988956063061826,0.0651519391752192,-0.328775957920694,-0.0665296023833574,-0.2573748493007914,0.1824954793189535,0.0731499013470956,0.1101882753998735,-0.3776579534357642,0.0452524055118437,-0.531493559356972,-0.4535520282282758,,,,,,,,,,,,,,,
elmundo,-0.0270220515661298,0.0215850177835448,0.37025457471607,0.1328313180136608,0.0473742533056221,-0.1286820837263477,-0.1386379166653852,-0.1131937376061467,-0.0211641324384282,0.0248835234606834,-0.1361497849066156,0.1141805305016267,-0.0878585762105923,0.0987994698430148,0.0967220087111064,-0.0717800671752524,0.0875759434545386,-0.5732351417086741,-0.02851154863400965,0.0705347746744797,0.3317336597687067,-0.1680198923571796,-0.2859801313120687,-0.191191614119455,-0.0207917623317818,-0.1594625392895235,-0.0535970216647418,-0.0197030473259361,0.1195606591768748,-0.5732423201224304,0.8756496409436318,-0.9784590858966404,0.5724383439597684,-0.0926815962046923,-0.0349855794531676,-0.3184905434631632,0.0241291640088158,0.0543071871911915,-0.0700143434001809,-0.2599854123143317,-0.0816925653702306,0.1242915025876826,0.1073182742931213,0.1773173003130151,0.6759395060631014,0.2674207660862397,-0.2495344525159949,0.1580202647196341,0.0742804899696791,-0.4134370819559018,-0.1855387938198712,0.1008318336696684,0.3389525583602905,-0.1069737182403439,-0.0468679997871857,0.0002576987708457,-0.203098424188819,-0.1427264135315507,0.28654686227961934,-0.17512845488575232,-0.0538798176592879,0.0244572011088698,-0.2117891475263798,-0.2730275671644446,-0.2062265864955611,-0.0943120032124123,-1.6005556238280163,0.13396361055304326,,,,,,,
elnacional,-0.0342622239305514,0.0730064561606258,0.1948894528601075,0.0465427407008294,-0.3004167027696853,-0.1867941762651606,0.6334060339306291,0.3039604691232379,-0.3952423592072678,-0.0152806676289752,-0.1059834370387484,0.1549378764933454,-0.0088428516866055,0.0356506077087065,0.0156251808157073,-0.0499520788934647,-0.102900734822994,2.7465401025448326,0.17144149710757786,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0110124262301883,0.0621968532376526,0.0448795869590855,0.2328322967346612,-0.2153395783117445,-0.1813612852746579,-0.044623075657555,-0.4525356916663905,0.1926794203892359,0.0385766709961182,0.0022758176958786,-0.3055776725890048,-0.3088974816027691,0.43340950071584666,-0.5299157898735891,,,,,,,,,,,,,,,
elpais,-0.0197892935788367,-0.0045933034425778,0.116540350582638,-0.0862901752641925,0.0636103127408815,-0.0052504856473339,-0.0302812747205208,0.0141880659860501,-0.0402073007211294,0.0439137840847596,-0.0583370644919418,-0.0116551220369191,-0.0702016490298887,0.0339041860432725,-0.0407713518690526,-0.0057935971608121,-0.0299724886382907,-0.39715061903112314,-0.6746369307463498,0.018768125141414,0.2114669783713765,0.1133978708947158,-0.0716307093000236,-0.2995334528959958,-0.1587413423781787,0.205724935978239,-0.0886224263319522,-0.183191620470534,0.3577467314377561,-0.1603099792504378,0.04183997605267566,-0.12032666039535644,0.2032732772205848,0.0514824371474149,-0.1816731059714549,-0.1437990819945784,-0.1150275139695621,-0.1732194022766643,0.0939509363189934,-0.0798895240124238,-0.0716664553536722,-0.17326265020184,0.0486168032914294,0.2945950608465186,0.24850973080377003,-0.1203590176157604,0.0760356844846019,-0.1939313223778789,0.099386061617756,0.1870496176015293,-0.127787387491488,-0.1197828765244703,-0.0954250891731733,-0.1737562673082072,-0.299714191772412,-0.0145781481186269,-0.0064251086871852,-0.0499691064396158,-1.0863530334498985,0.1362781322263936,0.1849455176517909,-0.1988114073906234,-0.0429065860118604,0.2612081060283672,-0.082690864712141,-0.54612733361045,0.3629655289353812,-0.21378976936631586,0.0480401919584709,-0.0025155671852359,-0.0288412814350315,-0.0103766219116452,0.1705106039787047,-0.35617653767904234,-0.6764912750213864
elsaltodiario,0.0139245821122937,0.0218752823566186,-0.0168869116103814,-0.1488336070881729,-0.4094390072137602,-0.0333800258350722,0.2536839516859225,0.7294395485304841,1.3969537828158236,0.1386332767090531,-0.3348873636313474,0.3337270341669677,-0.0411434944741998,-0.0253472595530551,-0.021367328180953,-0.0304008641695435,-0.0160257534337054,0.5879453991085354,-0.393244024440176,,,,,,,,,,,,,,-0.359227414664568,0.079247882728774,-0.3284097295756658,0.2602389396374033,0.02090809467037,0.6589467285609781,0.1804451611012451,-0.1421826904549998,0.0752189603770418,-0.0493822108660127,0.057325353390849,0.6149116030710052,-0.4679448769905459,-0.6059380726966488,0.5166978420225596,-0.0794922776183464,0.1122591342479213,-0.1244849461510749,-0.0163368272182913,0.0496902883837675,0.0816767319061125,-0.2006823188015569,-0.341562187158719,-0.1845152017605923,0.5505965456460531,-0.2338063988370102,-0.1829055895621646,-0.06854217324453916,,,,,,,,,,,,,,,
epe,-0.0094880879913306,0.1370860124796874,0.0907316535220706,-0.1889540135664091,0.0058771843853924,-0.0120232971919917,-0.0258608124403112,0.0623398968777883,-0.0176279166121056,0.0894704853684144,-0.0131108654164028,-0.0753479384398803,-0.0636278260130732,0.006936055661361,-0.0385040246821082,0.0667465599999268,-0.0551242914542031,-0.39733899419725527,-0.3769637411021058,-0.1478677799929804,-0.1380660635396001,-0.0447168966184306,-0.0794836148883383,0.1859249409631029,0.0193239416028653,0.3894174563252906,-0.1807570276533154,-0.0877213739318139,0.5289157581111639,0.0954088945529357,-0.6553608986945568,-0.8285768371927447,0.1015476285446228,-0.1496685272282256,0.0766453579966817,-0.090825013603777,-0.0843969266010183,0.0661776390494257,0.0301639312989268,-0.0134942752156527,-0.0673884888333065,0.0397308220006776,0.0001891688702482,0.7520795441469184,-0.22255529564330762,0.1432913047391979,-0.0486687536668468,-0.1107763769899333,0.2801423761339601,0.1689689913908333,-0.2277900841635685,-0.2684923596412903,-0.1162944863714769,-0.0336628766905689,-0.0937938798243108,-0.1215123450711993,-0.2716028368072832,0.0040994810087206,-0.811101126278518,0.0028037904115818624,,,,,,,,,,,,,,,
heraldo,-0.0211656329339865,0.0446514289011558,0.5171324915133393,0.1324321623495465,-0.0997197015538275,-0.1469680842217326,0.0179565789473555,0.098152869757532,-0.0358773858628426,-0.2850074424746979,0.2848918492357931,0.2396069354289886,0.1005084400660571,0.1076672601937366,0.0574553286159402,0.0764505884198973,0.1333409337222267,0.33329372057696366,0.0805976340527144,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2883973575206394,-0.2951484041392533,0.1534744131575046,-0.2119825160793037,0.1213097038927073,0.5024408549447787,0.4918210231088424,-0.2607517507946649,-0.3468867599027849,-0.1063560546667613,0.1151510183934041,-0.2776717702798909,0.3153444536734737,0.6735268579450913,0.5088607775710193,,,,,,,,,,,,,,,
laopiniondemurcia,-0.0005437301249806,0.0310283787194694,0.3618261795400005,-0.0591495986472355,-0.0236333346871779,-0.049436998140297,0.0046223600020893,0.1259950671885274,-0.0575955365532936,-0.108776889454903,-0.0461597462916369,-0.1132275097217088,0.1370405381796323,-0.0112918799376918,-0.0239273527080933,0.1137967131935881,-0.0153597910880036,0.24271129034286598,-0.3762551891970908,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1073534731972708,-0.1055336210361661,-0.0733072677463241,0.1236815646820111,0.188885350346013,-0.2765633110686982,-0.1757322435858007,-0.060396831104115,-0.0165175387020532,0.3474188978056135,-0.6701011251637123,0.2564371015147265,0.0427361375861248,-0.037911917807040105,-0.28053801801727996,,,,,,,,,,,,,,,
lasexta,-0.0286271265476531,-0.0189201799455596,0.0572112752226086,-0.0558266682498391,0.0745761535787544,0.0183514049461707,-0.0440684206407812,-0.0233938075980419,-0.037509743040033,-0.0064446311812394,-0.051778285805515,-0.0360918113838448,0.058243212959113,0.0160643593323889,-0.0432930549775307,0.0315394180679531,-0.0152721686912804,-0.4625953245482558,-0.8516207044302649,,,,,,,,,,,,,,0.2978284562379646,-0.2182800804769092,0.1428716859268201,-0.1138524003630372,-0.0800465238495956,0.1252365889558193,-0.1864553584942599,0.1086006963278891,-0.1597989278423162,0.3820592955653973,-0.1085126500867487,0.6927262016543857,-0.33540536901657636,-0.1974414404281666,0.0944215186737917,-0.1504489142165446,-0.0393774848525426,0.0392414340137403,-0.0113058821261086,0.1842334213350882,0.0393429103757529,-0.1088406156480707,0.2037139509419726,0.2201999188030107,-0.0393986572619527,-0.0050355783158645,-0.39492658272525805,-0.17181761131808398,,,,,,,,,,,,,,,
lavanguardia,-0.0256865084025451,0.0128126992507833,0.2341209741105163,0.025670987739819,0.0003168755982265,-0.0708742499861769,-0.0217991571598085,-0.0220738886770376,-0.0356104106819034,0.0325978981207838,-0.0958352675219737,-0.0013263845521218,-0.0052811602643244,0.0348752905586435,-0.0674650896248798,0.0732840623182074,-0.0497551398144171,-0.2344679865945322,-0.34273775660755257,-0.1796987163506511,0.2553229342539598,-0.3335299582931515,0.0108686216944642,0.0880603636955127,0.0060976193326862,0.0917162794891287,-0.4095284468690972,-0.5091330124825364,0.1354219674929955,0.332496311349178,-0.255643268311539,0.9462430083385915,0.1809939847123146,0.343222745654155,-0.2413762513996479,-0.0914034974560891,-0.1465524312690242,-0.2694116303833085,0.1127223584161677,-0.2251664873732179,-0.0767836630514266,-0.218076997566782,-0.1011301945118978,-0.11987481362739527,-0.06668055511243275,0.2010593705964119,-0.1850332345063057,-0.1275524946879415,-0.0973755386549029,-0.0051193872388767,-0.2502746186166467,0.0254237876877642,-0.082042406983308,0.1031646735300642,0.0263489298174158,-0.0525159299708293,0.1260366833878885,-0.1586846718780013,-0.18344591988863632,-0.24503218050598297,,,,,,,,,0.1942370030802509,0.1445545152193679,0.0065321719196996,-0.5751907127075777,-0.1304606808065461,-0.39279351997425127,0.4249291769615948
lavozdegalicia,-0.0138175426467161,0.0763645682442648,0.5716381029671854,0.1436188598451434,-0.0709985267679912,-0.095054571371596,0.0374539565405814,0.1076251258159143,0.0308023967258084,-0.2807249130123025,0.4074027689286825,-0.2708286021873615,-0.2501223618511446,0.1004580101581039,0.0052936766785397,-0.6291212514331915,0.173853622110011,0.06466370883967623,1.0376329583342812,,,,,,,,,,,,,,0.5330620551081164,0.8680897204543663,0.179448074959158,0.0085994555388497,0.4541679210139165,0.1542715003401743,0.0539227829177476,-0.2940908031663002,0.3365774718987654,-0.1950819384573943,-0.4510411634237347,0.10510836922410957,0.4689532713746819,0.256050165108561,-0.2625972062701476,0.1164453921863107,-0.1585825729052655,-0.1116534992875792,0.1777578388407948,0.1485766063035292,0.1260895007406193,0.0805009916654395,-0.0434972668407429,-0.2597846156275844,-0.0058021855305863,-0.0646549774954377,0.023910327784809022,0.17025868462314628,,,,,,,,,,,,,,,
levante-emv,-0.0153110121896957,-3.4203581881232065e-05,0.1705697257494226,-0.1767632778584876,0.103629042976056,0.0470501602414165,-0.0068220324921314,0.0930434752489006,-0.0548189136474398,-0.0393182212601179,-0.0027558163472223,0.1045639458916679,-0.0591540005537321,0.116243619313622,0.0988855852180488,0.1012323290469854,0.0065762010814901,-0.3239438804659941,-0.7662996668294273,,,,,,,,,,,,,,0.4304354890428772,0.2055209514675204,-0.1896665768877141,-0.3062319421596089,-0.47548868600851,0.2781620386973674,-0.6125888813433087,0.3315595866732465,0.0572985369992335,-0.8234541647691656,0.8244291812355462,0.6642000762351541,0.6280519526021163,-0.067578443070635,0.0165892284086074,-0.079604237346065,-0.0778368395723317,-0.0599238164496158,-0.0196088433339107,0.0639483271902268,0.0385625631254055,0.2554745256030556,0.4146592083229362,-0.3343394943994803,0.1428668927755852,0.2834585911431458,0.2947958540278697,-0.6142751000883842,,,,,,,,,,,,,,,
niusdiario,-0.0205273955765209,0.0287963034312561,0.5043824138536702,0.0468535001086741,-0.0736762917105083,0.0561239028012501,-0.0636807523084983,0.0783072402051203,0.0391883230328387,-0.0172046384767586,0.1219510307328663,-0.1736303707864799,-0.0434687628100711,-0.0597856896257889,0.0725787166394133,-0.2399406005772711,0.0268061415453523,-0.013168223378116066,0.27220324065179763,,,,,,,,,,,,,,0.0979597488602218,-0.1872419654665735,0.1604377100166377,-0.1172034936391765,0.0651192637017902,0.071973677573793,-0.0235601859916603,-0.0376151978412956,-0.1396948886697785,0.0203656626975874,0.048817251197044,0.7408563330504008,-0.2980234087835329,0.0511837960647686,-0.0601039829872217,0.0486671082428595,-0.0767895320793508,0.3214555219136307,-0.027873132980571,0.0050749204316381,0.2021246947367546,-0.0266778380787055,-0.1526668813330382,-0.0959592241740216,0.0249629529213093,0.2511442403042513,-0.1819873939013256,0.29802900467261934,,,,,,,,,,,,,,,
publico,-0.0330095901629011,-0.025678764933611,-0.1209758666910004,-0.1624067871677136,0.0359466342641496,0.0363801851099762,0.0078388043247436,0.0014716388373045,0.0076976126911916,0.0153692705374687,0.0271015016972276,-0.0086637913292015,0.0322078279251747,-0.0096768382525914,0.0255447108660737,0.005344246544279,0.0298161887359102,-0.4362108672981486,-1.1650654601196149,-0.3520037597066044,-0.2410740566207577,-0.3077657610481324,0.000454051176616,0.6031674812411657,-0.0264313264289994,0.2560715292274891,0.2487422359143597,-0.0510771236749519,-0.055248117323218,0.0714380156712212,0.18432000212356092,-0.775350107165454,-0.1881114576688437,-0.0952410214638076,0.077953510058501,-0.0194483773964827,0.0103136093904198,-0.0260466501274938,0.0073999600537251,0.0728640573224733,-0.1164734300749262,-0.0113403913711211,0.1005870888809627,0.4887802381175403,-0.5071743806461172,-0.4369725929936506,0.4622945011138649,-0.0069480984745397,0.0857193394466185,-0.1021469691825501,0.1836390924469377,-0.0861795518791027,0.2357420462367678,0.0191635242633003,0.61549493866309,0.2943575303913296,-0.0254442602454767,-0.0959796769414762,0.01382205968607008,-0.5057605716019942,,,,,,,,,-0.3752035182043786,0.3219008430225378,0.2537322778737775,0.0470619279372135,0.3523065028167202,0.4892627793578318,-1.8654886763516028
bbc,0.0326203521616211,0.0162849351908149,0.2927965618355586,-0.0593019285521983,0.1527357675608347,0.0147061868208111,-0.0049118215287648,0.1048975498920521,0.1390550928690878,-0.0380261403961226,0.0940314853424508,-0.0538117648364593,0.1381071529011749,0.0942527287835241,0.1162101354495691,-0.0669455531558019,0.2248250936930629,-0.5318959284876754,-0.5358552964345243,0.0404231269897306,0.3653276654698149,-0.1303226626474644,-0.1214308380144795,-0.0698778238835296,0.0761496876373326,0.5182681031188877,0.304070322254852,-0.0062749555598815,0.1618521969786296,0.1591997058974579,0.49218537635578585,-0.959282620356552,,,,,,,,,,,,,,-0.1117102286658411,0.0304342100269439,-0.1262770882647248,0.0532191633004329,0.338219517739819,0.3166003511775662,-0.3580639642470863,0.0866652403837123,0.0455618450769942,-0.0450414446279528,0.1026816694282653,-0.0613045236384205,-0.5274315863163794,-2.02794803777922,0.47108534543080166,,,,,,,,,,,,,,,
lavozdeasturias,0.0075999779784625,0.0791545835091628,0.4607456277107394,-0.0034644373395889,-0.1070213763773808,-0.0044326139951666,-0.0719042237985284,0.1586998720328475,0.1183164946092799,-0.4781983805216215,0.1933467641801232,-0.474127476339026,0.0726072086641144,-0.0869928676453537,0.4640112196112175,-0.1291134090048838,-0.6258060721396381,-0.19753170703607742,0.9451216432050394,,,,,,,,,,,,,,0.0962346014775989,0.1271132212977678,-0.1211981752518691,-0.187087183049382,0.0360291591126543,0.139727167830315,-0.5493635903787973,-0.1390729019654677,0.0652567396853369,0.597998628803238,0.1716577059216346,-1.2109054092511855,0.41384388618445983,0.2835728611552254,-0.1485073688744666,-0.1690327442683779,0.2418142546416795,0.0067703603541032,0.4693952373033626,-0.577082934802884,0.834250209834936,-0.0490203862519068,-0.2510520548290558,-0.1211809834387007,-0.3694319405805921,-0.1802576860196481,-3.373102957378283,0.8877153493724307,,,,,,,,,,,,,,,
vozpopuli,0.0040689599831889,0.0607392649161677,0.8373798901965617,0.2673325662665207,-0.1044459088729783,-0.0953357685154663,0.0054615956937712,-0.1149128567384085,0.0867810955102929,1.5851546382654935,0.4814889623451155,-0.2229116244287878,0.6965734438796756,-0.026118116145901,0.2117485493849124,-0.1894660040100614,0.0021335073908953,-0.4609175288415286,0.7645936240002266,,,,,,,,,,,,,,,,,,,,,,,,,,,0.568532892480583,-0.3062103479024418,0.334041246191912,2.145171651163034,0.608061849530213,0.1656589865636825,0.8324196372262399,0.0583315444576952,0.4194482023917903,0.0349505380732569,0.2270587650300318,0.3760458137650492,0.1308008701986928,4.320440622826756,-0.041145132731801475,,,,,,,,,0.5985134611003892,0.7797369564825256,1.1942560850861614,0.6470369992959863,-0.3564681479070293,4.498797668062704,0.9507981181461131
elboletin,-0.0149214895765315,0.0363253953407136,0.5909885150356422,0.0723015083583348,-0.0245343583805934,0.1300575183431665,-0.1407302820255537,0.0124206065236837,0.1506820261566343,-0.0103724816315602,0.5048329431204057,-0.2201269515887871,-0.0222668431454774,-0.806585098315719,-0.4264415792535395,0.3589895924088735,-0.4788880139244418,-0.8355928378020094,-0.4046491963123048,,,,,,,,,,,,,,-0.674252610765175,0.6696809893465752,-0.9296890759180834,0.2319125703704268,-0.2341930011664043,-0.6620952932090609,0.0092961478796547,-0.3102072202064025,-0.1732307929907652,-0.0986617744422447,-0.3533853139196344,-1.839348029425849,-0.8256977284153022,,,,,,,,,,,,,,,,,,,,,,,,0.7969902390739431,-0.508303974951458,0.2361473329709845,-0.4627640629086141,-0.1401016085086326,-0.8859653211036818,2.207412152587771
eleconomista,-0.0726121673711472,-0.0532310298532308,-0.0324613229349549,-0.07870210005757,0.1553602121784374,0.0222015612117893,-0.0787823506412186,-0.1059589539975892,-0.0606614862348673,-0.0941245468684594,0.1069252031067308,0.5227758823250179,0.0137421956643428,0.0321865672654208,-0.0326777390654299,-0.3456561874384483,0.1178910414126918,-0.5991298248488003,-1.6699814181552497,,,,,,,,,,,,,,0.4296089133311507,0.0336140598632705,-0.3611814891315514,-0.2093143536651996,0.0592617003425831,-0.2083529838122959,0.4911636870536645,-0.3631246070214736,0.1084720280623928,0.2679946064866028,0.2680400812910682,-0.6918559228520123,1.582101136820442,,,,,,,,,,,,,,,,,,,,,,,,0.1240394771675689,-0.2798929684834606,-0.1388643133812355,0.3109198925399776,-0.0301944145831273,-0.31341378721150187,-0.43742238368812764
elmundotoday,-0.0772765232789616,-0.0415261905835388,-0.1118140572216045,0.4257465140920058,0.7413877084872166,-0.0126383257194718,0.4727238450162885,-0.1286100801025537,0.1715825968791307,-0.0276009807366913,-0.0201779449258741,-0.0670445245362573,0.0077476657517963,-0.0332134208485386,-0.0762159749024752,-0.0478568437621981,-0.0008119081673038,-1.522763780536765,-0.5559710426865788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canarias7,-0.0498731243006406,0.0314771355796541,0.3735835358581701,0.2224228035764097,-0.0875503099518834,-0.1717418817629235,-0.0760611190748805,-0.0602417154195635,0.0866034144287509,-0.1346933496675579,-0.2675841641913596,-0.044997956836144,-0.1393255468569735,0.1712917999391185,-0.0790157870586101,-0.2926625013795806,-0.0197737973944889,-0.13481678017572263,0.5413848883932781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ondacero,-0.0460498672736148,0.008060671467078,0.4078468905800649,0.1560533964942581,0.0262997749925017,-0.1247160504580199,-0.2293527154646035,-0.2773739448376096,-0.0898256545600965,-0.0654516668818296,-0.3914155839153793,0.2312555751124675,0.1460936443281255,-0.1285477049366613,-0.0856443692006429,0.0224362953483017,0.1430555412043904,-0.4171789026037821,-0.7924577153319476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cronicalibre,-0.0413972185794219,-0.0404809622771702,-0.2217557101539448,-0.1868457577189453,-0.0743258744530111,-0.001763027604878,0.1758669373516845,0.0942070824316552,-0.1569159917393158,0.1852955906098043,0.1392979930839006,0.0820263905341407,-0.3196062107719628,0.1008031596914831,-0.1641814071155518,0.0381118454260953,0.0052554642474266,0.15258632335514913,-0.9103135335887028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
