story,Crime_0,Crime_1,Crime_2,Crime_3,Crime_4,Crime_5,Crime_6,Crime_7,Crime_8,Crime_9,Crime_10,Crime_11,Crime_12,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Inflation_0,Inflation_1,Inflation_2,Inflation_3,Inflation_4,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Public services_0,Public services_1,Public services_2,Public services_3,Public services_4,Public services_5,Public services_6,Public services_7,Public services_8,Public services_9,Public services_10,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10
6d250ce677801886f9aa75ae86a378cb124cbcd5,-0.32341259259572497,0.20690854755013344,1.0812389027513023,-0.17479061232612583,0.3681580352005455,-0.3806316289581563,-0.07498460677249,0.4344386790686724,-0.26776771393584214,0.08103432429567094,0.4430119968599857,-0.1426194507847372,0.5311148436182227,,,,,,,,,,,,-0.20434754492812365,-0.12853486954705673,-0.8974096845551749,0.8364141201219055,0.012060604242307064,-0.179117628676794,0.612173914591952,-0.6181926751408677,0.33293276172924124,-0.14222861194742256,0.3279183552745868,-0.4291695041157809,0.02753202680445974,0.009892370173783112,-0.3279296971249057,0.20075342779426608,0.2009764714500206,,,,,,,,,,,,,,,,,,,,,,
6d37b1ea3a67a56c1a494114434bede7a27853ee,-0.6513832018687148,0.49084147432372033,0.3503349475815456,-0.11242805598946226,-0.14282375181031082,0.29249467388676875,0.08854926117531205,0.41448185277850297,0.8950986846692672,-0.3706278835605997,0.17093538267177452,-0.07414559264682684,0.156190278092215,,,,,,,,,,,,-0.13249202871057936,-0.05878629940943499,-0.41093056324684785,-0.005990994957168848,-0.5035778043097281,-0.12826541739552658,0.3707322021865409,0.0043463756515699625,-0.048037616604216515,-0.00020486924368298253,-0.11828778715507916,0.2579206513958881,0.061534526373397604,-0.10939884097585136,0.11502607064795817,-0.32874400159449546,-0.15636393770782187,,,,,,,,,,,,,,,,,,,,,,
6db1e146cdbc1a94b3bc192b00e8600eb6393a22,-0.6390410317542752,0.5365851505423924,0.21164447584375642,0.032750966956949894,0.004683270271838659,0.019056554019634356,-0.042917338270204136,0.1828978271102329,-0.29739687460458214,0.14015371736317928,0.1701574841866394,0.34794021245905127,-0.29423760137355276,0.11126867038621327,-0.6506316634889971,-0.32705807198674114,0.29217331834770904,0.2752419840848338,-0.04670459674624383,-0.4786164860421044,-0.03902523225208475,-0.05041233750918086,0.1670215699672196,0.30388151350248527,-0.060788681691554006,-0.04493682279866342,-0.12687108460669447,-0.09575049601131594,-0.03754188056423213,0.059316731620193935,0.19997149885045687,0.009780641859845216,-0.013048498085173338,0.044729343356200005,0.002702791955400064,-0.015168829588319074,-0.01847991551726967,-0.003597365849934632,-0.08652664333603219,-0.025298255545322532,0.019806946806843258,-0.012585315538981772,0.04782938837213763,0.10366975579105187,-0.026885799916628105,-0.2730418148751096,0.12983831606476492,-0.1251517434949726,-0.1651244522002198,0.02217372469672114,0.10276544920664896,0.029187055844817844,-0.28026204490900875,0.013033147705306575,-0.24526105756223074,0.012631998988131705,0.23835718806489406,-0.19111965526369795,0.07791454391288345,0.03732210178650029,0.006902775229158207,0.16998774157053112,0.20298294555518723
6e2b8118a8410d039965c927f49694b4ab111308,0.5980446093670851,-0.57222027511373,0.06444657521392459,0.2024461877886963,-1.0458689325581456,-0.4205719401370226,-0.054300410334814066,0.8289768932048514,-0.3977898229224456,-0.3074777699730997,-0.01440078449996593,-0.5401738567337753,-0.5049136757076284,1.0150029528423532,-0.7621999996796067,0.0986025126011164,-0.10258424627665717,-0.039387797847589494,0.7138881108476622,,,,,,-0.11090716702299502,-0.05781624399764935,-0.17682776447021373,-0.031553531607886896,0.18254629017907137,-0.028671721732641584,0.1833868130485255,-0.13520793909601292,0.030380504641511666,-0.11739967110597674,0.03915320845712382,-0.3094875749583594,-0.09159094112302255,-0.057815630787596835,-0.06758981236384032,-0.27330511415498804,0.0725787662261207,-0.691032348748908,-0.32124842192010034,0.23090138484374098,-0.014896078544166956,-0.09229786734074964,0.18907679859659146,0.13682423943946848,-0.1223377402604952,0.40558318173656366,0.029383224284315092,0.007452541003839529,,,,,,,,,,,
6e668faf245595ae361fe08e90b0a30d726c1067,-0.4248259369101408,0.323330085040615,-0.12742177717853378,0.02708398395248455,-0.29782772487511794,-0.18489533416784662,0.013011886567318609,0.04339717860862294,0.11151317859555913,0.08898708432029177,0.010166511252029926,0.2537988352736668,0.10108266982151051,,,,,,,0.15594198713816473,-0.5557672241532889,0.07725940367427271,-0.14449878143711772,-0.35840542351159266,0.16550348550833438,-0.0037098921171799947,-0.025192073899048407,-0.05269635184053761,-0.03441759232233133,-0.021146572638337097,-0.0480741735554438,0.026508487775519497,0.12004430287480854,-0.08099083895531008,-0.022823871512386504,0.04267425146077012,0.021422643596741685,0.045327736463383395,0.11318199414848681,0.06700752026470633,-0.02591427480356891,-0.0721147440538752,0.0245297816817826,-0.22970278997210566,0.1341561807991437,0.03926541596726442,-0.0496049524410765,0.046360182700767354,0.02533931958059425,0.004873626580770243,-0.1178924274024347,0.017845457075244504,1.9014768675149911,-0.7186294267707249,0.021129712596597586,-0.046560133225758644,-0.01706675104877489,0.20451992970000468,0.3918131786271619,-0.016873447721725467,0.3958883167477366,-0.21547870746395167,-0.1552526343087069
6edf7a4002e683e537761287fc694b34d5c1ff8e,-0.25719247467289924,0.09749894453523462,0.5170149212444242,-0.35787024799988365,-0.29171259135701627,0.761714285740793,0.29265317760822285,-0.11677600905069824,0.12549454917124878,-0.40550979669693593,0.4135085781170525,0.6137659606250067,0.4607381052484,-0.41709492929475334,0.1159832350640519,0.09949960357645843,0.05745933283896275,0.16503543436954674,0.01580843558215512,,,,,,-0.11560888916191374,-0.029614202002046328,0.33833496210478664,0.5496777238995922,-0.12425193664986381,0.7519561619790066,0.18712356515641518,-0.27245517614695325,0.5124581921213553,-0.09026794688680055,-0.11323240030075357,-0.26160310346095583,0.11455958997487266,-0.4919491520838568,-0.37586017051063575,0.030304401705896215,-0.1712324048550837,1.6637706425552734,-0.7903086789387604,-0.27997292500828763,-0.42005068645800464,0.8200513462821382,-0.04508674795313246,2.399298380923618,-1.062144310743709,-1.2569535292770941,1.115224872276355,0.2599507987435,0.250813528547687,0.7348989528273401,0.6064956183888763,-0.16473875801919036,0.10495330914590673,0.3927889013721251,0.3165706163516253,0.3457104118750336,-0.02995883152231079,0.09346192751408847,0.08834896167682625
6f5d616527ec46445ad105ecf0b990407a5c356a,0.0547817948015477,-0.19912177301495934,-0.20667456149623245,-0.1394254659612232,-0.3278071985620748,-0.7189478897386565,0.3513592079816599,0.567862742341994,0.037223707559522104,0.11194109271122617,0.030869831176509308,-0.14403294250818285,-0.08466032418952095,,,,,,,,,,,,-0.07246953063851967,-0.004772036312793375,0.41035211080503875,-0.07751750011613727,0.1895732882098247,-0.08188866890863078,-0.006442843979322841,-0.03603583888054358,-0.03619917475490746,-0.23732015769554662,-0.06514144181713061,-0.2890634285779281,0.08164993306096864,0.019725262373677593,-0.14232264649611426,0.1936695226525358,-0.23441289153142963,,,,,,,,,,,,,,,,,,,,,,
6f7e87c8e46c37c164dca9f7605352bbe1c14485,-0.6108787350385925,0.49927161407628595,-0.4044132183188146,0.20774348268911635,-0.041868335263099375,-0.2844847015191245,-0.056312517668966486,-0.21184345086244252,-0.5758970062389405,-0.08537899843075425,0.41516368532138925,-0.3799569403508415,0.3397010581269969,,,,,,,,,,,,-0.11851256621130912,-0.04027894870142506,-0.3648513578245938,-0.01669502124900375,-0.10229943088681438,0.040192272883223204,-0.2587824901206178,0.08727951723728869,-0.160150171193399,0.0511559526658117,-0.036384170762651706,0.00988344090899737,-0.09793494058071181,-0.013079398423159928,0.11288664531531009,-0.15128849398380248,-0.03689286379015151,-0.31313160551186237,-0.2388436734267491,0.12507964805939997,-0.18534606274723076,-0.012581285551236523,0.26814051262913047,-0.20411417921929606,-0.18811769443756057,0.2184271690227666,0.3688173249532231,0.09209343417487306,,,,,,,,,,,
6f9d11c575151f5bcf11bf223c6f398bd20bb17f,0.20323567772309026,-0.30642136675358506,0.15951497005578177,0.0852142148355108,0.14684434286524614,0.48136072712829164,0.7298348631589104,-0.2039472450437402,-0.2346072148909519,-0.005533309690204072,0.037975858442862845,0.04353821840651099,0.08572283603180275,-0.256506338779054,-0.05525298240909596,-0.47710922868966205,-0.04359930846868589,-0.0734287174105281,-0.8098225193416309,1.2874910515902023,-0.3962335655035998,0.8777474608863394,-0.6047872876771113,-0.4981526227392314,-0.07125914009156427,0.01655004556100124,0.5576750007986918,0.33489785854809323,-0.04530506074456195,-0.1932399070832352,-0.07498667272553955,0.315245387767893,0.6003129116385317,0.21898459924465755,0.0876709009814176,-0.016010501780195387,0.061500608211970176,0.1733378417164363,-0.2193756390804568,-0.09460959536156252,0.27860118884134183,0.2786460319612226,0.054910246639032954,-0.6012965889494907,-0.2034399338399622,-0.3114775594631041,0.7933593067437555,-0.4524914370744406,-0.37324001232677895,0.13168936144769267,0.5872008974925488,0.22393430569371828,-0.07417357630605327,0.32522857757026685,0.0011644270209089673,-0.17366255401823807,-0.5803201480962304,0.20851650876690997,-0.13456764856411996,-0.039884483081326756,0.12812925204155667,0.26499790145201657,0.05249043467205655
6fd054ca5c806996312dc5de8a251e5ad343783a,0.062306583406883866,-0.14798766778833805,-0.02299572124069276,0.11096992471067363,0.06232331160781359,0.14060371327333662,0.17394289548608938,0.06235946085096699,-0.06988806337266208,-0.03308329410189794,0.06319609796952388,0.10649547610129265,-0.11566404361945622,-0.7205388342527719,0.07350847426129703,0.3659815669091866,0.5111942427594737,0.4833060038777192,0.4665865553176039,-0.3341484128321981,0.008936955479712938,0.17030012133558844,-0.43464961617239073,0.13201441582218407,0.019173931657253486,-0.01716807875647747,0.1860124977513726,0.006210389330791427,0.12306790865496489,0.05071368955647051,0.010430312123221855,-0.06649714819541985,-0.014926993387232924,0.015462479486709724,0.09056873329819247,0.020271483088469353,0.12300384785833121,0.027196787353784314,-0.019790902495355114,0.06111902965957772,0.03749577038537051,0.1071306304774841,-0.04981813346809311,-0.09077601094299652,-0.29382705590659136,-0.153389314787949,0.1451972508599371,-0.05078271813682433,0.12413022169132136,-0.08399135784170174,0.01858798846535444,0.25596478752449886,-0.1845353424922663,0.2662850985285589,-0.18291498564091266,0.1723849399267907,-0.015902483149541197,0.3435707685889547,0.19565834777918906,-0.170441383567782,-0.12591239433469648,-0.36349455282188753,0.2418047185082121
704530ad097cd8823a28e8bcda32504147c7c0d2,-0.4894543778996839,0.3679807196033966,0.16883302310983922,0.061677453153341645,0.008658132515445276,-0.2374857741334714,0.1999927144885434,-0.2765575880349755,0.07050238058720992,-0.7092784198663714,-0.3553174340514568,0.08315226353351059,-0.1590671812728948,,,,,,,0.2167992717922323,-0.11282876209060715,-0.26507773542665486,-0.9594387026256818,-0.08155933114881896,0.3523873417472025,0.6467928090053149,-0.15010906851656333,-0.009459215303196598,-0.2160902264164268,-0.029632169559208506,0.10399621045096838,0.5314462861233896,-0.16364878635561078,0.1081731102450487,0.1601537580054084,-0.30219946356958316,-0.014724036839083788,0.012138641847746824,0.08168258377210993,-0.24012296157126786,0.4386235171906244,-0.08422014333532979,1.0066670996446165,1.0110684779650823,0.6693539521157051,-0.8183993665071054,0.19329813638123483,0.3238057571230843,0.08718087127278609,-0.215553245186462,0.041913910068245464,0.12426719783766564,-0.24043995966255657,-0.08799659257635735,-0.037217454757170705,0.13270587369876938,0.0013547276120155372,-0.0632050353222014,0.13030339616613879,0.11771763946072339,-0.5848839701655186,0.09148057156948436,0.0297559969479503
707f8eae11e78fafa81369cd8db2f9eeead3418d,0.37047383781308185,-0.3107046854719395,0.536573944487548,-0.024799633720403978,-1.0267947633401686,0.3497881050728499,-0.40018004920798367,-0.3605944129780954,0.35798136738759306,-0.25405742903268247,0.1807220994333691,-0.034675910477766955,0.7367665712874557,,,,,,,,,,,,-0.07288670138420142,0.038561747187114075,0.7863442379348823,0.14463501295204784,-0.11726876476635593,-0.27515420396580087,-0.2430986757377154,-0.12194766492656078,-0.09772956499022399,-0.19048512780915736,-0.18710118933787842,0.06824928740194508,-0.16476743961296866,-0.18887938920228042,-0.032670482433240125,0.2203745574427198,0.05191054066562295,0.3065340070341274,0.10237591172098462,-0.5211904354622597,-0.2148059354390708,-0.4578847604934036,0.18062666424116677,0.10388347198849247,-0.22631567951886783,0.339420170092125,0.43958207288916423,-0.6192352842379567,,,,,,,,,,,
70d9aae7dc6be649309e7774ecad12d2085f8eab,-0.1497007534981975,0.020049657998873906,0.6212383387756332,-0.26514309834268585,-0.3085481712031244,0.24109180236670444,0.26939802418105,-0.3837156304289113,0.20976302395102828,-0.4335361568801243,-0.26937840614305875,0.23374116771816383,0.21936525396599232,,,,,,,-0.29549563716200733,-0.007261018231693734,-0.06890848876485911,-0.03553925433602562,0.05260522774145265,-0.04722161493860142,-0.0382308551746091,0.01093598160472513,-0.19560882656753267,0.08310464582598608,0.010910498828075179,0.03380951062296448,0.056047309506035495,0.06954002968516021,-0.02640371524476718,-0.051812457585417554,0.046873356890018765,0.0721358176807391,0.038839819219040256,-0.024432921858347622,0.026082019548523502,0.06235255426245705,0.011754932057242581,0.09466472038912135,-0.06557754692313238,-0.06482623074426558,0.09717247384260846,-0.2634004418219648,-0.0001478784372269236,-0.10284946708603179,-0.28384116286119754,0.22593845380158817,-0.2646062116974835,-0.2829655130461973,-0.03561092783840829,-0.3762482037001016,-0.15576343506974594,0.25814158528401454,0.14853830618706598,-0.2031473325165604,-0.1476637965258185,-0.28372745471867733,-0.015400980510876208,0.15154524498470498
70e1205c0ab7c0594b54a03bfcb1a556e7ddd557,0.03829479791344958,-0.1592197977879783,-0.11872633530975579,-0.1375474939335601,0.15371559604768706,-0.02583270007291428,0.1424333224936638,0.09382406635581386,0.10436697390254786,-0.09354413969348994,-0.012841296809868993,0.12689457166878543,0.0001029023736616888,-0.559361994169301,0.5245039816065292,0.23414837709144043,0.1652118887235894,-0.30053295354556375,0.4498636173826366,-0.04334659398366732,0.24868310448468411,0.46384519116869793,0.5309507384815555,0.1476929100935904,-0.08479213653365267,-0.04004361373180606,0.17274920727324442,-0.08022914019429093,0.1147299310579385,-0.03304194846486412,-0.12994085830113516,-0.06917202126864828,-0.13521037283502663,0.20332582761440493,-0.12222206486051325,0.060313613449508426,-0.08686501821064946,-0.11175643417732381,0.013162665971041872,0.08920232777434706,-0.08338490586827083,0.12442958275009622,0.3608064985703663,0.172727189168966,-0.0389940097397162,-0.37566517605737176,0.10580241953043196,-0.028915678681055094,0.1620717401823861,-0.06384661476815331,-0.18960463642663944,0.16160267208591972,-0.28465073530841767,0.289261530711461,-0.4124920268773446,0.45775609886550195,0.4490301593725797,0.4256277055301944,-0.033718553930885416,-0.30726173749833485,-0.20270092756577118,-0.1651137305204105,0.34553600529193135
70f6d91152dc4266f11937cab5f64fb9f7dc6529,0.26528620664894864,-0.27273299449674876,-0.11077326699072536,0.26936636534411296,-0.6936210662994167,-0.21092430965890904,-0.7676328981469207,-0.3512584342715544,0.026822559045098577,0.3385275503253797,-0.04563312917851546,0.26750716268613767,0.4974847854922651,0.3735358813055607,-0.370430744621951,-0.3630191377352347,0.009905256781721711,-0.0002117034806953472,0.7809183759084684,0.3724577166415065,0.041017408224078775,0.1744582779901567,-0.3629702958921238,-0.15554409651151757,0.06571966133197624,-0.026738098032172267,0.15980695067591064,0.07039645409065777,0.41533153746131224,-0.051482568064354806,0.34903777064307373,-0.05725048593666044,-0.00890615216508188,0.15642639283145254,-0.003611605513526033,-0.0013693345771156734,0.00405756749065125,-0.06434081749418745,-0.14277809615147094,-0.09091585963470011,-0.02043563189023717,-0.15532458274765445,-0.017642475874810232,-0.37968601248713024,-0.17208352398234522,0.05210283213728623,0.24655223571072135,0.15071445840735762,-0.12972216125753921,-0.4093301849802459,0.002568976984497183,0.22322827172312806,-0.023727598076371596,0.9078304258236038,0.6301721617683835,0.25001371761031177,-0.19231516526671583,0.24798063166723402,-0.4174460255310287,-0.455009616146067,-0.13315213924102562,0.10726849823377871,-0.04562918617153332
7158d9c16ca77d64622c9d48b23cac8a522f2239,-0.22683457767838047,0.1037798961063185,0.42450946764454095,-0.4942072629330908,0.06728819758760543,0.5226759618961528,0.41679358565761476,0.03235358942430557,0.38339670361572353,-0.4311369532419009,0.24127912502182627,0.5446276679009551,0.4098030571656127,,,,,,,,,,,,-0.10217348689241082,-0.013335060532677143,-0.12104675655625738,-0.07554965406422302,0.07192009057817063,0.02264238548726985,0.03169832534878513,-0.12888703879133134,-0.036394808618222474,-0.035608244024046,-0.1084690683509423,-0.024819977328655977,0.09782531240033257,-0.0014675131673975261,0.293766807245903,0.1825609676541284,0.054231818067820695,,,,,,,,,,,,,,,,,,,,,,
718c05f2f1b9196e2325aee7bbcc04f212b99371,0.21128288391567424,-0.21899745530027107,-0.13199818997462354,0.07470029958694031,-0.2709243115697679,0.028764366116264085,-0.13010879001950812,0.4703465433849976,-0.03092279807108374,0.14917793989957223,0.055320114336775986,-0.3993116487649874,-0.3269632383186649,,,,,,,,,,,,-0.057249817808840815,0.05479991572600442,0.8588988793414692,0.06391589826456243,0.357121118437803,-0.23601721006026954,0.04512299308152655,-0.052122383106546905,0.04504406450016467,0.15034214534030949,0.21685538883561212,-0.21476963012249137,-1.2190802744108924,-0.4153477410686491,-0.1875961687951746,0.15279340990972984,-0.08130049515482193,0.28933951275316,-0.3865146856899956,0.14976749555015842,-0.4450627038464859,-0.304585859960331,0.22813930487201253,-0.19209217422125033,0.11785272384373183,-0.33373264037336725,0.11369836981174825,0.2970118694257886,,,,,,,,,,,
71bd1c07f213f6c77bf22bd8a8f7e6447164b946,-0.1698485450809057,0.03929763788951379,0.8250020690407884,-0.03149014157348642,0.6234342699469964,-0.20667312603725316,-0.506784105165691,0.06369373966100979,-0.29469332570941914,-0.20875950050322176,-0.6981914959542116,0.40874868970343176,-0.0012968116796315452,,,,,,,,,,,,-0.10798589907232146,-0.051412476026438884,-0.08837889216453533,0.1273244722811547,-0.053561191987139885,-0.07597735081631936,-0.14600976641887484,0.11503530344488322,0.08769353335581495,-0.20497186411635945,0.1764491088193901,0.07036688492047127,0.027305366206688258,0.024182362848639113,0.2134163790027998,-0.1689201565352906,0.5316737258273708,,,,,,,,,,,,-0.1594360664300113,0.21909612287984623,-0.00039824809649109335,-0.18944839166632574,0.0847950196523962,-0.09796846802554846,-0.2229715467205192,-0.0612617010625942,0.030034910253802945,-0.19307908850277575,0.039666052361289464
71d52e901a8d4f26eda8b5912e562aa18b0d5585,-0.9141799263382052,0.7495268833656425,0.21466664313750536,0.005891545382812611,-0.12864433261454414,0.22723244162621142,0.02936099631322166,-0.06695532840172864,0.25213476125155443,0.020656580645921886,0.09518856903372376,-0.13033749653343688,0.19214997669543857,,,,,,,,,,,,-0.11400582474059294,0.17377333341520754,-0.26469412275365756,-0.001884172339637352,0.04098021460716986,0.043593421861694945,-0.08442894270590574,0.0587378001373669,0.07116758161469049,-0.059829570190823654,-0.07430139936374679,0.13971111964229457,0.07268012607499921,-0.09360070724080907,0.09081081718871542,-0.05724131927922747,-0.11680740798101681,-0.5315843790636768,-0.209013989743105,-0.0786236706195327,0.39809765398873553,0.0806688381052013,0.2942517442926878,0.08890032200843334,-0.003538805089374305,0.19686616454239575,-0.10219463154170666,0.019696514776157994,,,,,,,,,,,
71d7271877efeffcb89072b50790ecd6947fe39b,0.03017268354053888,-0.14981239350387918,-0.2719608086794413,0.040197583869512665,-0.20197002374040424,-0.5740309091583435,0.2711624254731745,0.06506533219486804,-0.22848083568497,-0.02223666507836804,-0.09875861297249848,-0.38555772282860934,-0.00802501736318971,1.6241604686682976,1.8514870243571286,-0.13259470584248334,0.14206921060425948,0.2787052240837063,-0.4039774930886365,,,,,,-0.07943735213016695,-0.0018927430944949543,0.41980860863101677,0.28895382724962515,0.46023593711658306,-0.1497996494985336,0.1341258709186453,-0.13683367915269473,0.4307139016277605,0.25966629001961,-0.18127339906311343,0.04955785508636499,0.09783030789705287,-0.00780655367273255,0.34331397356226456,-0.41463865194423505,-0.13476966063885143,0.3502501833364361,0.5455439865602736,-0.32765552183191965,-0.33445442473232667,0.06431781687502834,-0.5453894425836154,-0.37152001595162293,-1.714902760974657,-0.2850435988610356,0.9002084388942041,0.9739044454158166,-0.21272800725705004,0.5100473711372693,0.17445466916066651,1.4807471951741056,0.3528992657635536,0.9706864583389093,0.31654816697096966,0.7094352132731385,-0.0965930704844837,-0.19184137194186682,-0.33838303743185555
72540436dd7ada99ede83fce416a7426d88961c8,0.23919985395621093,-0.3202181902597671,0.3350200711272691,-0.2631113687746225,0.05619538875637316,-0.00865706382468133,-0.0337347402079403,-0.0016724788899166048,-0.10540139706849745,0.3942868602451243,-0.34422331211102863,0.1766666005764755,-0.08193489267454397,,,,,,,-0.43279551989968695,-0.18111215315975474,-0.032421722493677856,0.28692997269097387,0.06481080452898497,0.035567902575181665,0.0255231996404967,0.3304634384879873,0.005067952763299539,0.07742850787537596,-0.09020633756562081,0.10888317221419173,0.09539658787073824,0.32455757386346806,0.46144016659451886,0.006107513444680261,-0.2119033575162907,0.26767710667864986,-0.014386385118021466,0.027070373354580388,-0.11963211243479001,0.31380730605832197,0.052294381909482796,0.08183139597780313,-0.39635364141744855,-0.334644859772105,-0.3423346404284919,0.17445579187673352,-0.017554238953549222,0.6297737933270916,0.4875855526564436,-0.3263543404385819,0.18646701085030626,-0.18934701214974958,-0.30314855709643734,0.027734857842910125,-0.33051629476618577,-0.2888828870350244,0.22008910102322732,-0.04843929952363194,0.16351741846307943,0.24482416858863068,0.12013649518080437,-0.47747231788451394
7264bafccd6edc82cb6d7a788d0500e94bc22590,0.15018375311886498,-0.2559974412869458,0.010201352818637172,-0.2554639836565091,-0.22469225019182762,-0.14789641843221724,0.0741547453521887,0.11408385071873017,0.05538098124396912,-0.03522166874697682,0.3884070613426199,0.16392385632604406,0.02931148684136249,0.017117601066819907,-0.16366250861308185,0.2811330991713986,-0.07359238146758554,-0.10968383025647496,0.03176516598643795,0.7514665967279847,-0.4246957888796072,0.22015251017306114,0.0590349031707291,-0.1332783211190678,0.0881503921270483,0.005192375818338351,0.5439194366354011,0.2162316614420289,0.01891325667249359,-0.008089645589942645,-0.019941932314151666,-0.024724525228436725,-0.0565722215089581,-0.01966764692633667,-0.15228798544651778,-0.026575726539819083,0.16719213451337658,-0.06687657446726529,-0.10775788417495841,-0.05455186143686221,-0.13706994591052685,0.7489826343595857,-0.12388245009324837,-0.19868373946573037,-0.8982750944834771,-0.38181376907510184,0.3163219777764816,0.04003372422195802,-0.021698375714727772,0.05519469892847695,-0.3013028544476553,-0.9075396002159583,-0.07834633901757967,0.4809802141939119,-0.4538709109568991,-0.24431806294589659,-0.14487746739446425,0.010700812396823226,0.059933892049211096,-0.12109125890599864,-0.06690969485223988,-0.9043926509004285,-0.25159457934715446
72907d078f3df770c30941c8e6d04865f593b5ad,-0.0563870475798693,-0.05374195382145418,-0.12373557798923357,-0.08981170877536594,-0.0055670934355257305,-0.029078752657652585,-0.009113168744636479,0.024857683494531334,0.0118470677170703,0.0005310715176270955,-0.02306894307316732,-0.037307272344707286,-0.03748659872369688,-0.15404946402669398,-0.2024827261960002,-0.08744561985169574,-0.0856953826362348,-0.03405695289801757,0.016301750709541016,-0.10278046144112844,-0.1826762458972113,0.1801623385134928,0.15672062140289614,-0.09226741989581481,0.07307886164516124,-0.019188865255413717,0.015016408125607702,-0.05916104496236161,0.02711841214598839,-0.040014035158687164,0.02991931684122905,0.01288987893340996,-0.009478547664783225,0.09485124566671134,0.024100399945762616,-0.07967732332457057,-0.06103429997760876,0.04788586785406773,-0.046586796267177606,0.020589452371862556,-0.006189710208380541,0.09546192739011959,-0.16225677828265095,0.027468058146758845,-0.032345342565695226,-0.01595574219085163,0.04462846707118923,-0.002221429748775527,0.06304833042374815,0.0028705581670754555,-0.01374608052858052,0.0787109921148964,-0.20372818757857108,0.19412871948227545,-0.2887010386003879,-0.006155631033589865,0.12409662925384495,-0.015402603804008834,0.20917386485268166,-0.035913408861272554,-0.07126236284066673,-0.03301468743953846,-0.014204276741708478
72deadeffc8307e7757f5551afcd0784bac3dfaf,-0.43189143843569133,0.3774087044998852,0.29191201307309544,0.05902074869858069,-0.1816401152672686,0.2160309990366275,-0.2949911984647015,-0.44677337871899747,0.4342288340309752,-0.5084276457160327,0.1065705003675352,0.05155761013486948,-0.39123847359053143,,,,,,,,,,,,-0.12253752115063907,-0.03181890845563514,-0.08600043414759131,0.216246232479862,-0.09337802483985438,-0.24007248350669522,0.9366727634336603,0.1058577922855879,-0.032883278689535445,0.1055630475633017,-0.30045265225013584,0.30520005680169443,-0.039291014169006454,0.10245770228721075,-0.08468626653708877,-0.15147505328339395,-0.07877612264605942,,,,,,,,,,,,,,,,,,,,,,
735476c98eb0287eea3da38c3afaf626c1847b85,0.4363945126473141,-0.5011247337444896,0.1674570649706873,-0.21152386100175616,-0.44159079724852723,0.07280395285309363,0.4652612540392633,-0.36662030909047955,-0.301347316847207,0.3068701130348664,-0.18838883506357804,0.010604109294272189,-0.2163040389499209,,,,,,,,,,,,0.12845758195732426,0.044725805983493794,0.7513830329882252,0.3562916792944052,-0.30730195753969386,-0.3429945955714286,-0.1731191521969251,-0.24509177834613546,-0.011028891405544212,-0.04034852280278404,-0.041511630711102344,0.07732448103149102,-0.03185839814779689,0.1000296473861503,0.011487082034815436,-0.09760373236274637,0.3508004736925118,0.08351114008956387,0.2650738266943252,-0.39905226767415947,-0.38718974555282437,0.006057458065819335,-0.5112520890127542,0.11215739391113218,-0.17300678937510364,-0.38560088622715305,-0.7542540390535446,0.042675910112312004,,,,,,,,,,,
73929d7807f9664e67832a875c80dc0654db9258,-0.6364278980305274,0.5013250361629396,0.5200491053318299,-0.036414210218923715,-0.2278520160143613,0.11818780847439539,0.12180127182107736,-0.3971375753326928,0.5336850880310587,-0.36053444047884803,-0.050928299225867585,-0.411656179177495,-0.04338999199909553,,,,,,,0.1886628991167121,0.07567546815207497,0.1259650964026056,-0.08122616074565335,-0.37060697466886433,-0.0474430440390484,-0.03457792201321142,0.06514433261525934,-0.08972087919065329,0.0884320894257341,0.01764968121421038,-0.15110639360776107,0.10325294895432992,-0.08127044930255556,-0.05380020643931786,-0.007390269582474384,-0.04840397367159801,-0.03480776089143534,0.0009664563811206812,-0.08535575410053661,0.023094918703312737,-0.06783696597535163,-0.4595636238160757,0.04820208158288655,-0.28567802795535924,-0.07105854657709948,-0.06299378125892591,-0.08806659184274827,0.03745164483438671,-0.15516374610773648,-0.12576813988200128,-0.050079861961180666,0.00470499594294208,-0.17034315240286266,-0.008153653869302118,-0.09753579671165534,-0.23276675408627343,-0.032910342788976935,-0.0874000269117065,0.37089436177397367,0.4548814595867332,0.08760358814719603,-0.13159500367399066,0.042984155582869804
